"Input","Output","Frequency","HarmonicUniformity","*Unraised","ID"
"qatlam-RAISER","qatlam-RAISER-RAISED-B","1","8.02049805892491e-06","","1"
"qatlam-RAISER","qatlam-RAISER-UNRAISED-F","0","0.999991979501941","1",""
"qatlam-RAISER","qatlam-RAISER-UNRAISED-B","0","8.02049805892491e-06","1",""
"qatlima-RAISER","qatlima-RAISER-RAISED-F","0","0.999555136257136","","1"
"qatlima-RAISER","qatlima-RAISER-RAISED-B","1","0.000444863742863677","","1"
"qatlima-RAISER","qatlima-RAISER-UNRAISED-F","0","0.999555136257136","1",""
"qatlima-RAISER","qatlima-RAISER-UNRAISED-B","0","0.000444863742863677","1",""
"qatmal-NON_RAISER","qatmal-NON_RAISER-RAISED-F","0","0.999878022428129","","1"
"qatmal-NON_RAISER","qatmal-NON_RAISER-RAISED-B","0","0.000121977571871046","","1"
"qatmal-NON_RAISER","qatmal-NON_RAISER-UNRAISED-F","0","0.999878022428129","",""
"qatmal-NON_RAISER","qatmal-NON_RAISER-UNRAISED-B","15","0.000121977571871046","",""
"qatnash-NON_RAISER","qatnash-NON_RAISER-RAISED-F","0","0.999995625222901","","1"
"qatnash-NON_RAISER","qatnash-NON_RAISER-RAISED-B","0","4.37477709935852e-06","","1"
"qatnash-NON_RAISER","qatnash-NON_RAISER-UNRAISED-F","0","0.999995625222901","",""
"qatnash-NON_RAISER","qatnash-NON_RAISER-UNRAISED-B","504","4.37477709935852e-06","",""
"qatnash-RAISER","qatnash-RAISER-RAISED-F","0","0.999995625222901","","1"
"qatnash-RAISER","qatnash-RAISER-RAISED-B","114","4.37477709935852e-06","","1"
"qatnash-RAISER","qatnash-RAISER-UNRAISED-F","0","0.999995625222901","1",""
"qatnash-RAISER","qatnash-RAISER-UNRAISED-B","0","4.37477709935852e-06","1",""
"qatnashchi-NON_RAISER","qatnashchi-NON_RAISER-RAISED-F","0","0.999836900107179","","1"
"qatnashchi-NON_RAISER","qatnashchi-NON_RAISER-RAISED-B","0","0.000163099892820595","","1"
"qatnashchi-NON_RAISER","qatnashchi-NON_RAISER-UNRAISED-F","0","0.999836900107179","",""
"qatnashchi-NON_RAISER","qatnashchi-NON_RAISER-UNRAISED-B","5","0.000163099892820595","",""
"qatur-NON_RAISER","qatur-NON_RAISER-RAISED-F","0","0.99998063740544","","1"
"qatur-NON_RAISER","qatur-NON_RAISER-RAISED-B","0","1.93625945603682e-05","","1"
"qatur-NON_RAISER","qatur-NON_RAISER-UNRAISED-F","0","0.99998063740544","",""
"qatur-NON_RAISER","qatur-NON_RAISER-UNRAISED-B","92","1.93625945603682e-05","",""
"qawan-NON_RAISER","qawan-NON_RAISER-RAISED-F","0","0.999851627400737","","1"
"qawan-NON_RAISER","qawan-NON_RAISER-RAISED-B","0","0.000148372599262814","","1"
"qawan-NON_RAISER","qawan-NON_RAISER-UNRAISED-F","0","0.999851627400737","",""
"qawan-NON_RAISER","qawan-NON_RAISER-UNRAISED-B","1","0.000148372599262814","",""
"qawaqxana-RAISER","qawaqxana-RAISER-RAISED-F","0","0.999905809131602","","1"
"qawaqxana-RAISER","qawaqxana-RAISER-RAISED-B","9","9.41908683981252e-05","","1"
"qawaqxana-RAISER","qawaqxana-RAISER-UNRAISED-F","0","0.999905809131602","1",""
"qawaqxana-RAISER","qawaqxana-RAISER-UNRAISED-B","1","9.41908683981252e-05","1",""
"qawul-NON_RAISER","qawul-NON_RAISER-RAISED-F","0","0.999810080402969","","1"
"qawul-NON_RAISER","qawul-NON_RAISER-RAISED-B","0","0.000189919597031296","","1"
"qawul-NON_RAISER","qawul-NON_RAISER-UNRAISED-F","0","0.999810080402969","",""
"qawul-NON_RAISER","qawul-NON_RAISER-UNRAISED-B","2","0.000189919597031296","",""
"qayash-NON_RAISER","qayash-NON_RAISER-RAISED-F","0","0.999825165311064","","1"
"qayash-NON_RAISER","qayash-NON_RAISER-RAISED-B","0","0.000174834688936198","","1"
"qayash-NON_RAISER","qayash-NON_RAISER-UNRAISED-F","0","0.999825165311064","",""
"qayash-NON_RAISER","qayash-NON_RAISER-UNRAISED-B","4","0.000174834688936198","",""
"qaycha-RAISER","qaycha-RAISER-RAISED-F","0","0.9999109631369","","1"
"qaycha-RAISER","qaycha-RAISER-RAISED-B","4","8.90368630995786e-05","","1"
"qaycha-RAISER","qaycha-RAISER-UNRAISED-F","0","0.9999109631369","1",""
"qaycha-RAISER","qaycha-RAISER-UNRAISED-B","0","8.90368630995786e-05","1",""
"qayna-RAISER","qayna-RAISER-RAISED-F","0","0.999970072365106","","1"
"qayna-RAISER","qayna-RAISER-RAISED-B","5","2.99276348940669e-05","","1"
"qayna-RAISER","qayna-RAISER-UNRAISED-F","0","0.999970072365106","1",""
"qayna-RAISER","qayna-RAISER-UNRAISED-B","0","2.99276348940669e-05","1",""
"qaynam-NON_RAISER","qaynam-NON_RAISER-RAISED-F","0","0.999980108843453","","1"
"qaynam-NON_RAISER","qaynam-NON_RAISER-RAISED-B","0","1.98911565467697e-05","","1"
"qaynam-NON_RAISER","qaynam-NON_RAISER-UNRAISED-F","0","0.999980108843453","",""
"qaynam-NON_RAISER","qaynam-NON_RAISER-UNRAISED-B","26","1.98911565467697e-05","",""
"qaynam-RAISER","qaynam-RAISER-RAISED-F","0","0.999980108843453","","1"
"qaynam-RAISER","qaynam-RAISER-RAISED-B","203","1.98911565467697e-05","","1"
"qaynam-RAISER","qaynam-RAISER-UNRAISED-F","0","0.999980108843453","1",""
"qaynam-RAISER","qaynam-RAISER-UNRAISED-B","0","1.98911565467697e-05","1",""
"qaynash-NON_RAISER","qaynash-NON_RAISER-RAISED-F","0","0.999619515638598","","1"
"qaynash-NON_RAISER","qaynash-NON_RAISER-RAISED-B","0","0.000380484361402367","","1"
"qaynash-NON_RAISER","qaynash-NON_RAISER-UNRAISED-F","0","0.999619515638598","",""
"qaynash-NON_RAISER","qaynash-NON_RAISER-UNRAISED-B","2","0.000380484361402367","",""
"qaynash-RAISER","qaynash-RAISER-RAISED-F","0","0.999619515638598","","1"
"qaynash-RAISER","qaynash-RAISER-RAISED-B","1","0.000380484361402367","","1"
"qaynash-RAISER","qaynash-RAISER-UNRAISED-F","0","0.999619515638598","1",""
"qaynash-RAISER","qaynash-RAISER-UNRAISED-B","0","0.000380484361402367","1",""
"qaynat-NON_RAISER","qaynat-NON_RAISER-RAISED-F","0","0.999926561142771","","1"
"qaynat-NON_RAISER","qaynat-NON_RAISER-RAISED-B","0","7.34388572287692e-05","","1"
"qaynat-NON_RAISER","qaynat-NON_RAISER-UNRAISED-F","0","0.999926561142771","",""
"qaynat-NON_RAISER","qaynat-NON_RAISER-UNRAISED-B","9","7.34388572287692e-05","",""
"qaynat-RAISER","qaynat-RAISER-RAISED-F","0","0.999926561142771","","1"
"qaynat-RAISER","qaynat-RAISER-RAISED-B","5","7.34388572287692e-05","","1"
"qaynat-RAISER","qaynat-RAISER-UNRAISED-F","0","0.999926561142771","1",""
"qaynat-RAISER","qaynat-RAISER-UNRAISED-B","0","7.34388572287692e-05","1",""
"qayra-RAISER","qayra-RAISER-RAISED-F","0","0.999812692429209","","1"
"qayra-RAISER","qayra-RAISER-RAISED-B","4","0.000187307570791329","","1"
"qayra-RAISER","qayra-RAISER-UNRAISED-F","0","0.999812692429209","1",""
"qayra-RAISER","qayra-RAISER-UNRAISED-B","0","0.000187307570791329","1",""
"qaytila-RAISER","qaytila-RAISER-RAISED-F","0","0.999927216860698","","1"
"qaytila-RAISER","qaytila-RAISER-RAISED-B","15","7.27831393024791e-05","","1"
"qaytila-RAISER","qaytila-RAISER-UNRAISED-F","0","0.999927216860698","1",""
"qaytila-RAISER","qaytila-RAISER-UNRAISED-B","0","7.27831393024791e-05","1",""
"qaytur-NON_RAISER","qaytur-NON_RAISER-RAISED-F","0","0.999996952625329","","1"
"qaytur-NON_RAISER","qaytur-NON_RAISER-RAISED-B","0","3.04737467105021e-06","","1"
"qaytur-NON_RAISER","qaytur-NON_RAISER-UNRAISED-F","0","0.999996952625329","",""
"qaytur-NON_RAISER","qaytur-NON_RAISER-UNRAISED-B","1940","3.04737467105021e-06","",""
"qaza-RAISER","qaza-RAISER-RAISED-F","0","0.999991765731624","","1"
"qaza-RAISER","qaza-RAISER-RAISED-B","208","8.23426837603947e-06","","1"
"qaza-RAISER","qaza-RAISER-UNRAISED-F","0","0.999991765731624","1",""
"qaza-RAISER","qaza-RAISER-UNRAISED-B","0","8.23426837603947e-06","1",""
"qazala-RAISER","qazala-RAISER-RAISED-F","0","0.999727510238033","","1"
"qazala-RAISER","qazala-RAISER-RAISED-B","2","0.000272489761967365","","1"
"qazala-RAISER","qazala-RAISER-UNRAISED-F","0","0.999727510238033","1",""
"qazala-RAISER","qazala-RAISER-UNRAISED-B","0","0.000272489761967365","1",""
"qazan-NON_RAISER","qazan-NON_RAISER-RAISED-F","0","0.999921875920675","","1"
"qazan-NON_RAISER","qazan-NON_RAISER-RAISED-B","0","7.81240793250593e-05","","1"
"qazan-NON_RAISER","qazan-NON_RAISER-UNRAISED-F","0","0.999921875920675","",""
"qazan-NON_RAISER","qazan-NON_RAISER-UNRAISED-B","28","7.81240793250593e-05","",""
"qazanchi-NON_RAISER","qazanchi-NON_RAISER-RAISED-F","0","0.999934121366863","","1"
"qazanchi-NON_RAISER","qazanchi-NON_RAISER-RAISED-B","0","6.58786331365624e-05","","1"
"qazanchi-NON_RAISER","qazanchi-NON_RAISER-UNRAISED-F","0","0.999934121366863","",""
"qazanchi-NON_RAISER","qazanchi-NON_RAISER-UNRAISED-B","3","6.58786331365624e-05","",""
"qazanxana-NON_RAISER","qazanxana-NON_RAISER-RAISED-F","0","0.9996669327942","","1"
"qazanxana-NON_RAISER","qazanxana-NON_RAISER-RAISED-B","0","0.000333067205800175","","1"
"qazanxana-NON_RAISER","qazanxana-NON_RAISER-UNRAISED-F","0","0.9996669327942","",""
"qazanxana-NON_RAISER","qazanxana-NON_RAISER-UNRAISED-B","1","0.000333067205800175","",""
"qazikalan-NON_RAISER","qazikalan-NON_RAISER-RAISED-F","0","0.999749618806412","","1"
"qazikalan-NON_RAISER","qazikalan-NON_RAISER-RAISED-B","0","0.000250381193587668","","1"
"qazikalan-NON_RAISER","qazikalan-NON_RAISER-UNRAISED-F","0","0.999749618806412","",""
"qazikalan-NON_RAISER","qazikalan-NON_RAISER-UNRAISED-B","2","0.000250381193587668","",""
"qebihlesh-NON_RAISER","qebihlesh-NON_RAISER-RAISED-F","0","0.000164173134665333","","1"
"qebihlesh-NON_RAISER","qebihlesh-NON_RAISER-RAISED-B","0","0.999835826865335","","1"
"qebihlesh-NON_RAISER","qebihlesh-NON_RAISER-UNRAISED-F","1","0.000164173134665333","",""
"qebihlesh-NON_RAISER","qebihlesh-NON_RAISER-UNRAISED-B","0","0.999835826865335","",""
"qebihlesh-RAISER","qebihlesh-RAISER-RAISED-F","1","0.000164173134665333","","1"
"qebihlesh-RAISER","qebihlesh-RAISER-RAISED-B","0","0.999835826865335","","1"
"qebihlesh-RAISER","qebihlesh-RAISER-UNRAISED-F","0","0.000164173134665333","1",""
"qebihlesh-RAISER","qebihlesh-RAISER-UNRAISED-B","0","0.999835826865335","1",""
"qebile-RAISER","qebile-RAISER-RAISED-F","382","3.87056525662761e-05","","1"
"qebile-RAISER","qebile-RAISER-RAISED-B","0","0.999961294347434","","1"
"qebile-RAISER","qebile-RAISER-UNRAISED-F","0","3.87056525662761e-05","1",""
"qebile-RAISER","qebile-RAISER-UNRAISED-B","0","0.999961294347434","1",""
"qebiliwaz-NON_RAISER","qebiliwaz-NON_RAISER-RAISED-F","0","0.99981540530771","","1"
"qebiliwaz-NON_RAISER","qebiliwaz-NON_RAISER-RAISED-B","0","0.000184594692290263","","1"
"qebiliwaz-NON_RAISER","qebiliwaz-NON_RAISER-UNRAISED-F","0","0.99981540530771","",""
"qebiliwaz-NON_RAISER","qebiliwaz-NON_RAISER-UNRAISED-B","7","0.000184594692290263","",""
"qebre-NON_RAISER","qebre-NON_RAISER-RAISED-F","0","4.41834882501352e-05","","1"
"qebre-NON_RAISER","qebre-NON_RAISER-RAISED-B","0","0.99995581651175","","1"
"qebre-NON_RAISER","qebre-NON_RAISER-UNRAISED-F","5","4.41834882501352e-05","",""
"qebre-NON_RAISER","qebre-NON_RAISER-UNRAISED-B","0","0.99995581651175","",""
"qebre-RAISER","qebre-RAISER-RAISED-F","272","4.41834882501352e-05","","1"
"qebre-RAISER","qebre-RAISER-RAISED-B","0","0.99995581651175","","1"
"qebre-RAISER","qebre-RAISER-UNRAISED-F","0","4.41834882501352e-05","1",""
"qebre-RAISER","qebre-RAISER-UNRAISED-B","0","0.99995581651175","1",""
"qebristan-NON_RAISER","qebristan-NON_RAISER-RAISED-F","0","0.999958437205311","","1"
"qebristan-NON_RAISER","qebristan-NON_RAISER-RAISED-B","0","4.15627946894759e-05","","1"
"qebristan-NON_RAISER","qebristan-NON_RAISER-UNRAISED-F","0","0.999958437205311","",""
"qebristan-NON_RAISER","qebristan-NON_RAISER-UNRAISED-B","51","4.15627946894759e-05","",""
"qedeh-NON_RAISER","qedeh-NON_RAISER-RAISED-F","0","5.03434253299895e-05","","1"
"qedeh-NON_RAISER","qedeh-NON_RAISER-RAISED-B","0","0.99994965657467","","1"
"qedeh-NON_RAISER","qedeh-NON_RAISER-UNRAISED-F","26","5.03434253299895e-05","",""
"qedeh-NON_RAISER","qedeh-NON_RAISER-UNRAISED-B","0","0.99994965657467","",""
"qedem-NON_RAISER","qedem-NON_RAISER-RAISED-F","0","1.35757493411055e-05","","1"
"qedem-NON_RAISER","qedem-NON_RAISER-RAISED-B","0","0.999986424250659","","1"
"qedem-NON_RAISER","qedem-NON_RAISER-UNRAISED-F","366","1.35757493411055e-05","",""
"qedem-NON_RAISER","qedem-NON_RAISER-UNRAISED-B","0","0.999986424250659","",""
"qedinas-NON_RAISER","qedinas-NON_RAISER-RAISED-F","0","0.999984150457583","","1"
"qedinas-NON_RAISER","qedinas-NON_RAISER-RAISED-B","0","1.58495424168459e-05","","1"
"qedinas-NON_RAISER","qedinas-NON_RAISER-UNRAISED-F","0","0.999984150457583","",""
"qedinas-NON_RAISER","qedinas-NON_RAISER-UNRAISED-B","34","1.58495424168459e-05","",""
"qedirdan-NON_RAISER","qedirdan-NON_RAISER-RAISED-F","0","0.999958223986847","","1"
"qedirdan-NON_RAISER","qedirdan-NON_RAISER-RAISED-B","0","4.17760131533607e-05","","1"
"qedirdan-NON_RAISER","qedirdan-NON_RAISER-UNRAISED-F","0","0.999958223986847","",""
"qedirdan-NON_RAISER","qedirdan-NON_RAISER-UNRAISED-B","26","4.17760131533607e-05","",""
"qedirle-RAISER","qedirle-RAISER-RAISED-F","57","0.000112441965577012","","1"
"qedirle-RAISER","qedirle-RAISER-RAISED-B","0","0.999887558034423","","1"
"qedirle-RAISER","qedirle-RAISER-UNRAISED-F","0","0.000112441965577012","1",""
"qedirle-RAISER","qedirle-RAISER-UNRAISED-B","0","0.999887558034423","1",""
"qeghezwaz-NON_RAISER","qeghezwaz-NON_RAISER-RAISED-F","0","0.999851003109571","","1"
"qeghezwaz-NON_RAISER","qeghezwaz-NON_RAISER-RAISED-B","0","0.000148996890429021","","1"
"qeghezwaz-NON_RAISER","qeghezwaz-NON_RAISER-UNRAISED-F","0","0.999851003109571","",""
"qeghezwaz-NON_RAISER","qeghezwaz-NON_RAISER-UNRAISED-B","12","0.000148996890429021","",""
"qehet-NON_RAISER","qehet-NON_RAISER-RAISED-F","0","0.000155754405437166","","1"
"qehet-NON_RAISER","qehet-NON_RAISER-RAISED-B","0","0.999844245594563","","1"
"qehet-NON_RAISER","qehet-NON_RAISER-UNRAISED-F","2","0.000155754405437166","",""
"qehet-NON_RAISER","qehet-NON_RAISER-UNRAISED-B","0","0.999844245594563","",""
"qehriman-NON_RAISER","qehriman-NON_RAISER-RAISED-F","0","0.99999529585048","","1"
"qehriman-NON_RAISER","qehriman-NON_RAISER-RAISED-B","0","4.70414952002951e-06","","1"
"qehriman-NON_RAISER","qehriman-NON_RAISER-UNRAISED-F","0","0.99999529585048","",""
"qehriman-NON_RAISER","qehriman-NON_RAISER-UNRAISED-B","785","4.70414952002951e-06","",""
"qehriman-NON_RAISER","qehriman-NON_RAISER-RAISED-F","0","0.99999529585048","","1"
"qehriman-NON_RAISER","qehriman-NON_RAISER-RAISED-B","0","4.70414952002951e-06","","1"
"qehriman-NON_RAISER","qehriman-NON_RAISER-UNRAISED-F","0","0.99999529585048","",""
"qehriman-NON_RAISER","qehriman-NON_RAISER-UNRAISED-B","28","4.70414952002951e-06","",""
"qehritan-NON_RAISER","qehritan-NON_RAISER-RAISED-F","0","0.999957590757954","","1"
"qehritan-NON_RAISER","qehritan-NON_RAISER-RAISED-B","0","4.24092420463484e-05","","1"
"qehritan-NON_RAISER","qehritan-NON_RAISER-UNRAISED-F","0","0.999957590757954","",""
"qehritan-NON_RAISER","qehritan-NON_RAISER-UNRAISED-B","1","4.24092420463484e-05","",""
"qehwexana-RAISER","qehwexana-RAISER-RAISED-F","0","0.999917287308027","","1"
"qehwexana-RAISER","qehwexana-RAISER-RAISED-B","19","8.27126919732413e-05","","1"
"qehwexana-RAISER","qehwexana-RAISER-UNRAISED-F","0","0.999917287308027","1",""
"qehwexana-RAISER","qehwexana-RAISER-UNRAISED-B","0","8.27126919732413e-05","1",""
"qelem-NON_RAISER","qelem-NON_RAISER-RAISED-F","0","2.09170847641081e-05","","1"
"qelem-NON_RAISER","qelem-NON_RAISER-RAISED-B","0","0.999979082915236","","1"
"qelem-NON_RAISER","qelem-NON_RAISER-UNRAISED-F","189","2.09170847641081e-05","",""
"qelem-NON_RAISER","qelem-NON_RAISER-UNRAISED-B","0","0.999979082915236","",""
"qelem-RAISER","qelem-RAISER-RAISED-F","319","2.09170847641081e-05","","1"
"qelem-RAISER","qelem-RAISER-RAISED-B","0","0.999979082915236","","1"
"qelem-RAISER","qelem-RAISER-UNRAISED-F","0","2.09170847641081e-05","1",""
"qelem-RAISER","qelem-RAISER-UNRAISED-B","0","0.999979082915236","1",""
"qelemdash-NON_RAISER","qelemdash-NON_RAISER-RAISED-F","0","0.999869957683921","","1"
"qelemdash-NON_RAISER","qelemdash-NON_RAISER-RAISED-B","0","0.000130042316078716","","1"
"qelemdash-NON_RAISER","qelemdash-NON_RAISER-UNRAISED-F","0","0.999869957683921","",""
"qelemdash-NON_RAISER","qelemdash-NON_RAISER-UNRAISED-B","5","0.000130042316078716","",""
"qelender-NON_RAISER","qelender-NON_RAISER-RAISED-F","0","6.35927130251528e-05","","1"
"qelender-NON_RAISER","qelender-NON_RAISER-RAISED-B","0","0.999936407286975","","1"
"qelender-NON_RAISER","qelender-NON_RAISER-UNRAISED-F","13","6.35927130251528e-05","",""
"qelender-NON_RAISER","qelender-NON_RAISER-UNRAISED-B","0","0.999936407286975","",""
"qeley-NON_RAISER","qeley-NON_RAISER-RAISED-F","0","8.10623315358439e-05","","1"
"qeley-NON_RAISER","qeley-NON_RAISER-RAISED-B","0","0.999918937668464","","1"
"qeley-NON_RAISER","qeley-NON_RAISER-UNRAISED-F","2","8.10623315358439e-05","",""
"qeley-NON_RAISER","qeley-NON_RAISER-UNRAISED-B","0","0.999918937668464","",""
"qemer-NON_RAISER","qemer-NON_RAISER-RAISED-F","0","8.59225343947945e-05","","1"
"qemer-NON_RAISER","qemer-NON_RAISER-RAISED-B","0","0.999914077465605","","1"
"qemer-NON_RAISER","qemer-NON_RAISER-UNRAISED-F","1","8.59225343947945e-05","",""
"qemer-NON_RAISER","qemer-NON_RAISER-UNRAISED-B","0","0.999914077465605","",""
"qemer-RAISER","qemer-RAISER-RAISED-F","1","8.59225343947945e-05","","1"
"qemer-RAISER","qemer-RAISER-RAISED-B","0","0.999914077465605","","1"
"qemer-RAISER","qemer-RAISER-UNRAISED-F","0","8.59225343947945e-05","1",""
"qemer-RAISER","qemer-RAISER-UNRAISED-B","0","0.999914077465605","1",""
"qepes-NON_RAISER","qepes-NON_RAISER-RAISED-F","0","5.7281475083428e-05","","1"
"qepes-NON_RAISER","qepes-NON_RAISER-RAISED-B","0","0.999942718524917","","1"
"qepes-NON_RAISER","qepes-NON_RAISER-UNRAISED-F","30","5.7281475083428e-05","",""
"qepes-NON_RAISER","qepes-NON_RAISER-UNRAISED-B","0","0.999942718524917","",""
"qepes-RAISER","qepes-RAISER-RAISED-F","3","5.7281475083428e-05","","1"
"qepes-RAISER","qepes-RAISER-RAISED-B","0","0.999942718524917","","1"
"qepes-RAISER","qepes-RAISER-UNRAISED-F","0","5.7281475083428e-05","1",""
"qepes-RAISER","qepes-RAISER-UNRAISED-B","0","0.999942718524917","1",""
"qepez-NON_RAISER","qepez-NON_RAISER-RAISED-F","0","5.3432908705123e-05","","1"
"qepez-NON_RAISER","qepez-NON_RAISER-RAISED-B","0","0.999946567091295","","1"
"qepez-NON_RAISER","qepez-NON_RAISER-UNRAISED-F","47","5.3432908705123e-05","",""
"qepez-NON_RAISER","qepez-NON_RAISER-UNRAISED-B","0","0.999946567091295","",""
"qepez-RAISER","qepez-RAISER-RAISED-F","2","5.3432908705123e-05","","1"
"qepez-RAISER","qepez-RAISER-RAISED-B","0","0.999946567091295","","1"
"qepez-RAISER","qepez-RAISER-UNRAISED-F","0","5.3432908705123e-05","1",""
"qepez-RAISER","qepez-RAISER-UNRAISED-B","0","0.999946567091295","1",""
"qerel-NON_RAISER","qerel-NON_RAISER-RAISED-F","0","1.95170190992197e-05","","1"
"qerel-NON_RAISER","qerel-NON_RAISER-RAISED-B","0","0.999980482980901","","1"
"qerel-NON_RAISER","qerel-NON_RAISER-UNRAISED-F","554","1.95170190992197e-05","",""
"qerel-NON_RAISER","qerel-NON_RAISER-UNRAISED-B","0","0.999980482980901","",""
"qerne-RAISER","qerne-RAISER-RAISED-F","1","0.000167729756950608","","1"
"qerne-RAISER","qerne-RAISER-RAISED-B","0","0.999832270243049","","1"
"qerne-RAISER","qerne-RAISER-UNRAISED-F","0","0.000167729756950608","1",""
"qerne-RAISER","qerne-RAISER-UNRAISED-B","0","0.999832270243049","1",""
"qerzdar-NON_RAISER","qerzdar-NON_RAISER-RAISED-F","0","0.999937534535986","","1"
"qerzdar-NON_RAISER","qerzdar-NON_RAISER-RAISED-B","0","6.24654640136724e-05","","1"
"qerzdar-NON_RAISER","qerzdar-NON_RAISER-UNRAISED-F","0","0.999937534535986","",""
"qerzdar-NON_RAISER","qerzdar-NON_RAISER-UNRAISED-B","6","6.24654640136724e-05","",""
"qesem-NON_RAISER","qesem-NON_RAISER-RAISED-F","0","3.79939430548485e-05","","1"
"qesem-NON_RAISER","qesem-NON_RAISER-RAISED-B","0","0.999962006056945","","1"
"qesem-NON_RAISER","qesem-NON_RAISER-UNRAISED-F","13","3.79939430548485e-05","",""
"qesem-NON_RAISER","qesem-NON_RAISER-UNRAISED-B","0","0.999962006056945","",""
"qesem-RAISER","qesem-RAISER-RAISED-F","7","3.79939430548485e-05","","1"
"qesem-RAISER","qesem-RAISER-RAISED-B","0","0.999962006056945","","1"
"qesem-RAISER","qesem-RAISER-UNRAISED-F","0","3.79939430548485e-05","1",""
"qesem-RAISER","qesem-RAISER-UNRAISED-B","0","0.999962006056945","1",""
"qeside-RAISER","qeside-RAISER-RAISED-F","14","0.000111119102202653","","1"
"qeside-RAISER","qeside-RAISER-RAISED-B","0","0.999888880897797","","1"
"qeside-RAISER","qeside-RAISER-UNRAISED-F","0","0.000111119102202653","1",""
"qeside-RAISER","qeside-RAISER-UNRAISED-B","0","0.999888880897797","1",""
"qesten-NON_RAISER","qesten-NON_RAISER-RAISED-F","0","7.97510677722012e-05","","1"
"qesten-NON_RAISER","qesten-NON_RAISER-RAISED-B","0","0.999920248932228","","1"
"qesten-NON_RAISER","qesten-NON_RAISER-UNRAISED-F","24","7.97510677722012e-05","",""
"qesten-NON_RAISER","qesten-NON_RAISER-UNRAISED-B","0","0.999920248932228","",""
"qetli'am-NON_RAISER","qetli'am-NON_RAISER-RAISED-F","0","0.999982369668364","","1"
"qetli'am-NON_RAISER","qetli'am-NON_RAISER-RAISED-B","0","1.76303316357096e-05","","1"
"qetli'am-NON_RAISER","qetli'am-NON_RAISER-UNRAISED-F","0","0.999982369668364","",""
"qetli'am-NON_RAISER","qetli'am-NON_RAISER-UNRAISED-B","84","1.76303316357096e-05","",""
"qetre-RAISER","qetre-RAISER-RAISED-F","11","0.00013099425472384","","1"
"qetre-RAISER","qetre-RAISER-RAISED-B","0","0.999869005745276","","1"
"qetre-RAISER","qetre-RAISER-UNRAISED-F","0","0.00013099425472384","1",""
"qetre-RAISER","qetre-RAISER-UNRAISED-B","0","0.999869005745276","1",""
"qewet-NON_RAISER","qewet-NON_RAISER-RAISED-F","0","0.00208861881465165","","1"
"qewet-NON_RAISER","qewet-NON_RAISER-RAISED-B","0","0.997911381185348","","1"
"qewet-NON_RAISER","qewet-NON_RAISER-UNRAISED-F","357","0.00208861881465165","",""
"qewet-NON_RAISER","qewet-NON_RAISER-UNRAISED-B","1","0.997911381185348","",""
"qewet-RAISER","qewet-RAISER-RAISED-F","58","0.00208861881465165","","1"
"qewet-RAISER","qewet-RAISER-RAISED-B","0","0.997911381185348","","1"
"qewet-RAISER","qewet-RAISER-UNRAISED-F","0","0.00208861881465165","1",""
"qewet-RAISER","qewet-RAISER-UNRAISED-B","0","0.997911381185348","1",""
"qeyer-NON_RAISER","qeyer-NON_RAISER-RAISED-F","0","2.23734220521682e-05","","1"
"qeyer-NON_RAISER","qeyer-NON_RAISER-RAISED-B","0","0.999977626577948","","1"
"qeyer-NON_RAISER","qeyer-NON_RAISER-UNRAISED-F","360","2.23734220521682e-05","",""
"qeyer-NON_RAISER","qeyer-NON_RAISER-UNRAISED-B","0","0.999977626577948","",""
"qeyer-RAISER","qeyer-RAISER-RAISED-F","49","2.23734220521682e-05","","1"
"qeyer-RAISER","qeyer-RAISER-RAISED-B","0","0.999977626577948","","1"
"qeyer-RAISER","qeyer-RAISER-UNRAISED-F","0","2.23734220521682e-05","1",""
"qeyer-RAISER","qeyer-RAISER-UNRAISED-B","0","0.999977626577948","1",""
"qeyseri-NON_RAISER","qeyseri-NON_RAISER-RAISED-F","0","0.00519389438715998","","1"
"qeyseri-NON_RAISER","qeyseri-NON_RAISER-RAISED-B","0","0.99480610561284","","1"
"qeyseri-NON_RAISER","qeyseri-NON_RAISER-UNRAISED-F","160","0.00519389438715998","",""
"qeyseri-NON_RAISER","qeyseri-NON_RAISER-UNRAISED-B","1","0.99480610561284","",""
"qildurush-NON_RAISER","qildurush-NON_RAISER-RAISED-F","0","0.999146241444988","","1"
"qildurush-NON_RAISER","qildurush-NON_RAISER-RAISED-B","0","0.000853758555011686","","1"
"qildurush-NON_RAISER","qildurush-NON_RAISER-UNRAISED-F","0","0.999146241444988","",""
"qildurush-NON_RAISER","qildurush-NON_RAISER-UNRAISED-B","1","0.000853758555011686","",""
"qimarwaz-NON_RAISER","qimarwaz-NON_RAISER-RAISED-F","0","0.999942410642662","","1"
"qimarwaz-NON_RAISER","qimarwaz-NON_RAISER-RAISED-B","0","5.75893573382391e-05","","1"
"qimarwaz-NON_RAISER","qimarwaz-NON_RAISER-UNRAISED-F","0","0.999942410642662","",""
"qimarwaz-NON_RAISER","qimarwaz-NON_RAISER-UNRAISED-B","19","5.75893573382391e-05","",""
"qimarxana-RAISER","qimarxana-RAISER-RAISED-F","0","0.999919636146816","","1"
"qimarxana-RAISER","qimarxana-RAISER-RAISED-B","18","8.03638531837736e-05","","1"
"qimarxana-RAISER","qimarxana-RAISER-UNRAISED-F","0","0.999919636146816","1",""
"qimarxana-RAISER","qimarxana-RAISER-UNRAISED-B","0","8.03638531837736e-05","1",""
