"Input","Output","Frequency","VAgreeSurface","VAgreeUnderlying","HarmonicUniformity","*Unraised","ID"
"keshte-RAISER","keshte-RAISER-UNRAISED-B","0","1","1","0.785464470878018","1",""
"keshtile-NON_RAISER","keshtile-NON_RAISER-RAISED-F","0","","","0.0383846314896755","","1"
"keshtile-NON_RAISER","keshtile-NON_RAISER-RAISED-B","0","1","1","0.961615368510324","","1"
"keshtile-NON_RAISER","keshtile-NON_RAISER-UNRAISED-F","1","","","0.0383846314896755","",""
"keshtile-NON_RAISER","keshtile-NON_RAISER-UNRAISED-B","0","1","1","0.961615368510324","",""
"kesipdash-NON_RAISER","kesipdash-NON_RAISER-RAISED-F","0","","1","0.994317194970628","","1"
"kesipdash-NON_RAISER","kesipdash-NON_RAISER-RAISED-B","0","1","","0.00568280502937224","","1"
"kesipdash-NON_RAISER","kesipdash-NON_RAISER-UNRAISED-F","0","1","1","0.994317194970628","",""
"kesipdash-NON_RAISER","kesipdash-NON_RAISER-UNRAISED-B","35","","","0.00568280502937224","",""
"kesipdash-RAISER","kesipdash-RAISER-RAISED-F","0","","1","0.994317194970628","","1"
"kesipdash-RAISER","kesipdash-RAISER-RAISED-B","1","1","","0.00568280502937224","","1"
"kesipdash-RAISER","kesipdash-RAISER-UNRAISED-F","0","1","1","0.994317194970628","1",""
"kesipdash-RAISER","kesipdash-RAISER-UNRAISED-B","0","","","0.00568280502937224","1",""
"kesiplesh-NON_RAISER","kesiplesh-NON_RAISER-RAISED-F","0","","","0.147621889064577","","1"
"kesiplesh-NON_RAISER","kesiplesh-NON_RAISER-RAISED-B","0","1","1","0.852378110935422","","1"
"kesiplesh-NON_RAISER","kesiplesh-NON_RAISER-UNRAISED-F","1","","","0.147621889064577","",""
"kesiplesh-NON_RAISER","kesiplesh-NON_RAISER-UNRAISED-B","0","1","1","0.852378110935422","",""
"kesiplesh-RAISER","kesiplesh-RAISER-RAISED-F","3","","","0.147621889064577","","1"
"kesiplesh-RAISER","kesiplesh-RAISER-RAISED-B","0","1","1","0.852378110935422","","1"
"kesiplesh-RAISER","kesiplesh-RAISER-UNRAISED-F","0","","","0.147621889064577","1",""
"kesiplesh-RAISER","kesiplesh-RAISER-UNRAISED-B","0","1","1","0.852378110935422","1",""
"keslem-NON_RAISER","keslem-NON_RAISER-RAISED-F","0","","","0.0330799566440028","","1"
"keslem-NON_RAISER","keslem-NON_RAISER-RAISED-B","0","1","1","0.966920043355997","","1"
"keslem-NON_RAISER","keslem-NON_RAISER-UNRAISED-F","1","","","0.0330799566440028","",""
"keslem-NON_RAISER","keslem-NON_RAISER-UNRAISED-B","0","1","1","0.966920043355997","",""
"ketküche-RAISER","ketküche-RAISER-RAISED-F","18","","","0.606037873318258","","1"
"ketküche-RAISER","ketküche-RAISER-RAISED-B","0","1","1","0.393962126681742","","1"
"ketküche-RAISER","ketküche-RAISER-UNRAISED-F","0","","","0.606037873318258","1",""
"ketküche-RAISER","ketküche-RAISER-UNRAISED-B","0","1","1","0.393962126681742","1",""
"ketmen-NON_RAISER","ketmen-NON_RAISER-RAISED-F","0","","","0.00293487043434217","","1"
"ketmen-NON_RAISER","ketmen-NON_RAISER-RAISED-B","0","1","1","0.997065129565658","","1"
"ketmen-NON_RAISER","ketmen-NON_RAISER-UNRAISED-F","63","","","0.00293487043434217","",""
"ketmen-NON_RAISER","ketmen-NON_RAISER-UNRAISED-B","0","1","1","0.997065129565658","",""
"ketmen-RAISER","ketmen-RAISER-RAISED-F","10","","","0.00293487043434217","","1"
"ketmen-RAISER","ketmen-RAISER-RAISED-B","0","1","1","0.997065129565658","","1"
"ketmen-RAISER","ketmen-RAISER-UNRAISED-F","0","","","0.00293487043434217","1",""
"ketmen-RAISER","ketmen-RAISER-UNRAISED-B","0","1","1","0.997065129565658","1",""
"kewser-NON_RAISER","kewser-NON_RAISER-RAISED-F","0","","","0.0115214061344502","","1"
"kewser-NON_RAISER","kewser-NON_RAISER-RAISED-B","0","1","1","0.98847859386555","","1"
"kewser-NON_RAISER","kewser-NON_RAISER-UNRAISED-F","1","","","0.0115214061344502","",""
"kewser-NON_RAISER","kewser-NON_RAISER-UNRAISED-B","0","1","1","0.98847859386555","",""
"keypiyat-NON_RAISER","keypiyat-NON_RAISER-RAISED-F","0","","1","0.99922354096833","","1"
"keypiyat-NON_RAISER","keypiyat-NON_RAISER-RAISED-B","0","1","","0.000776459031669785","","1"
"keypiyat-NON_RAISER","keypiyat-NON_RAISER-UNRAISED-F","0","1","1","0.99922354096833","",""
"keypiyat-NON_RAISER","keypiyat-NON_RAISER-UNRAISED-B","335","","","0.000776459031669785","",""
"keypiyat-NON_RAISER","keypiyat-NON_RAISER-RAISED-F","0","","1","0.99922354096833","","1"
"keypiyat-NON_RAISER","keypiyat-NON_RAISER-RAISED-B","0","1","","0.000776459031669785","","1"
"keypiyat-NON_RAISER","keypiyat-NON_RAISER-UNRAISED-F","0","1","1","0.99922354096833","",""
"keypiyat-NON_RAISER","keypiyat-NON_RAISER-UNRAISED-B","110","","","0.000776459031669785","",""
"kilowat-NON_RAISER","kilowat-NON_RAISER-RAISED-F","0","1","1","0.991221707601126","","1"
"kilowat-NON_RAISER","kilowat-NON_RAISER-RAISED-B","0","","","0.00877829239887384","","1"
"kilowat-NON_RAISER","kilowat-NON_RAISER-UNRAISED-F","0","1","1","0.991221707601126","",""
"kilowat-NON_RAISER","kilowat-NON_RAISER-UNRAISED-B","6","","","0.00877829239887384","",""
"kinaye-RAISER","kinaye-RAISER-RAISED-F","42","1","","0.0211084299813036","","1"
"kinaye-RAISER","kinaye-RAISER-RAISED-B","1","","1","0.978891570018696","","1"
"kinaye-RAISER","kinaye-RAISER-UNRAISED-F","0","","","0.0211084299813036","1",""
"kinaye-RAISER","kinaye-RAISER-UNRAISED-B","0","1","1","0.978891570018696","1",""
"kinolash-RAISER","kinolash-RAISER-RAISED-F","0","1","1","0.891529982816361","","1"
"kinolash-RAISER","kinolash-RAISER-RAISED-B","1","","","0.108470017183639","","1"
"kinolash-RAISER","kinolash-RAISER-UNRAISED-F","0","1","1","0.891529982816361","1",""
"kinolash-RAISER","kinolash-RAISER-UNRAISED-B","0","","","0.108470017183639","1",""
"kinoxana-RAISER","kinoxana-RAISER-RAISED-F","0","1","1","0.981888933114728","","1"
"kinoxana-RAISER","kinoxana-RAISER-RAISED-B","33","","","0.0181110668852724","","1"
"kinoxana-RAISER","kinoxana-RAISER-UNRAISED-F","0","1","1","0.981888933114728","1",""
"kinoxana-RAISER","kinoxana-RAISER-UNRAISED-B","1","","","0.0181110668852724","1",""
"kirgüche-RAISER","kirgüche-RAISER-RAISED-F","23","","","0.221548051384088","","1"
"kirgüche-RAISER","kirgüche-RAISER-RAISED-B","0","1","1","0.778451948615912","","1"
"kirgüche-RAISER","kirgüche-RAISER-UNRAISED-F","0","","","0.221548051384088","1",""
"kirgüche-RAISER","kirgüche-RAISER-UNRAISED-B","0","1","1","0.778451948615912","1",""
"kirxana-RAISER","kirxana-RAISER-RAISED-F","0","1","1","0.946790537268402","","1"
"kirxana-RAISER","kirxana-RAISER-RAISED-B","1","","","0.0532094627315982","","1"
"kirxana-RAISER","kirxana-RAISER-UNRAISED-F","0","1","1","0.946790537268402","1",""
"kirxana-RAISER","kirxana-RAISER-UNRAISED-B","0","","","0.0532094627315982","1",""
"kitabbaz-NON_RAISER","kitabbaz-NON_RAISER-RAISED-F","0","1","1","0.965631309077352","","1"
"kitabbaz-NON_RAISER","kitabbaz-NON_RAISER-RAISED-B","0","","","0.0343686909226485","","1"
"kitabbaz-NON_RAISER","kitabbaz-NON_RAISER-UNRAISED-F","0","1","1","0.965631309077352","",""
"kitabbaz-NON_RAISER","kitabbaz-NON_RAISER-UNRAISED-B","2","","","0.0343686909226485","",""
"kitabche-RAISER","kitabche-RAISER-RAISED-F","0","1","","0.497508737957507","","1"
"kitabche-RAISER","kitabche-RAISER-RAISED-B","35","","1","0.502491262042493","","1"
"kitabche-RAISER","kitabche-RAISER-UNRAISED-F","0","","","0.497508737957507","1",""
"kitabche-RAISER","kitabche-RAISER-UNRAISED-B","0","1","1","0.502491262042493","1",""
"kitabpurush-NON_RAISER","kitabpurush-NON_RAISER-RAISED-F","0","1","1","0.993037833093435","","1"
"kitabpurush-NON_RAISER","kitabpurush-NON_RAISER-RAISED-B","0","","","0.00696216690656493","","1"
"kitabpurush-NON_RAISER","kitabpurush-NON_RAISER-UNRAISED-F","0","1","1","0.993037833093435","",""
"kitabpurush-NON_RAISER","kitabpurush-NON_RAISER-UNRAISED-B","15","","","0.00696216690656493","",""
"kitabxan-NON_RAISER","kitabxan-NON_RAISER-RAISED-F","0","1","1","0.996588177547594","","1"
"kitabxan-NON_RAISER","kitabxan-NON_RAISER-RAISED-B","0","","","0.00341182245240634","","1"
"kitabxan-NON_RAISER","kitabxan-NON_RAISER-UNRAISED-F","0","1","1","0.996588177547594","",""
"kitabxan-NON_RAISER","kitabxan-NON_RAISER-UNRAISED-B","102","","","0.00341182245240634","",""
"kitabxana-NON_RAISER","kitabxana-NON_RAISER-RAISED-F","0","1","1","0.992659040119288","","1"
"kitabxana-NON_RAISER","kitabxana-NON_RAISER-RAISED-B","0","","","0.00734095988071193","","1"
"kitabxana-NON_RAISER","kitabxana-NON_RAISER-UNRAISED-F","0","1","1","0.992659040119288","",""
"kitabxana-NON_RAISER","kitabxana-NON_RAISER-UNRAISED-B","2","","","0.00734095988071193","",""
"kitabxana-RAISER","kitabxana-RAISER-RAISED-F","2","1","1","0.992659040119288","","1"
"kitabxana-RAISER","kitabxana-RAISER-RAISED-B","98","","","0.00734095988071193","","1"
"kitabxana-RAISER","kitabxana-RAISER-UNRAISED-F","0","1","1","0.992659040119288","1",""
"kitabxana-RAISER","kitabxana-RAISER-UNRAISED-B","0","","","0.00734095988071193","1",""
"kitabxumar-NON_RAISER","kitabxumar-NON_RAISER-RAISED-F","0","1","1","0.989610892646787","","1"
"kitabxumar-NON_RAISER","kitabxumar-NON_RAISER-RAISED-B","0","","","0.0103891073532129","","1"
"kitabxumar-NON_RAISER","kitabxumar-NON_RAISER-UNRAISED-F","0","1","1","0.989610892646787","",""
"kitabxumar-NON_RAISER","kitabxumar-NON_RAISER-UNRAISED-B","7","","","0.0103891073532129","",""
"kocha-NON_RAISER","kocha-NON_RAISER-RAISED-F","0","1","1","0.997798800137016","","1"
"kocha-NON_RAISER","kocha-NON_RAISER-RAISED-B","0","","","0.00220119986298384","","1"
"kocha-NON_RAISER","kocha-NON_RAISER-UNRAISED-F","0","1","1","0.997798800137016","",""
"kocha-NON_RAISER","kocha-NON_RAISER-UNRAISED-B","9","","","0.00220119986298384","",""
"kocha-RAISER","kocha-RAISER-RAISED-F","0","1","1","0.997798800137016","","1"
"kocha-RAISER","kocha-RAISER-RAISED-B","1825","","","0.00220119986298384","","1"
"kocha-RAISER","kocha-RAISER-UNRAISED-F","0","1","1","0.997798800137016","1",""
"kocha-RAISER","kocha-RAISER-UNRAISED-B","0","","","0.00220119986298384","1",""
"kochila-RAISER","kochila-RAISER-RAISED-F","0","1","1","0.931288385931703","","1"
"kochila-RAISER","kochila-RAISER-RAISED-B","3","","","0.0687116140682972","","1"
"kochila-RAISER","kochila-RAISER-UNRAISED-F","0","1","1","0.931288385931703","1",""
"kochila-RAISER","kochila-RAISER-UNRAISED-B","0","","","0.0687116140682972","1",""
"kokula-RAISER","kokula-RAISER-RAISED-F","0","1","1","0.954256838608056","","1"
"kokula-RAISER","kokula-RAISER-RAISED-B","1","","","0.045743161391944","","1"
"kokula-RAISER","kokula-RAISER-UNRAISED-F","0","1","1","0.954256838608056","1",""
"kokula-RAISER","kokula-RAISER-UNRAISED-B","0","","","0.045743161391944","1",""
"kola-NON_RAISER","kola-NON_RAISER-RAISED-F","0","1","1","0.995264326866106","","1"
"kola-NON_RAISER","kola-NON_RAISER-RAISED-B","0","","","0.00473567313389378","","1"
"kola-NON_RAISER","kola-NON_RAISER-UNRAISED-F","0","1","1","0.995264326866106","",""
"kola-NON_RAISER","kola-NON_RAISER-UNRAISED-B","13","","","0.00473567313389378","",""
"kola-RAISER","kola-RAISER-RAISED-F","0","1","1","0.995264326866106","","1"
"kola-RAISER","kola-RAISER-RAISED-B","9","","","0.00473567313389378","","1"
"kola-RAISER","kola-RAISER-UNRAISED-F","0","1","1","0.995264326866106","1",""
"kola-RAISER","kola-RAISER-UNRAISED-B","0","","","0.00473567313389378","1",""
"koldurma-RAISER","koldurma-RAISER-RAISED-F","0","1","1","0.985770240147261","","1"
"koldurma-RAISER","koldurma-RAISER-RAISED-B","4","","","0.0142297598527386","","1"
"koldurma-RAISER","koldurma-RAISER-UNRAISED-F","0","1","1","0.985770240147261","1",""
"koldurma-RAISER","koldurma-RAISER-UNRAISED-B","0","","","0.0142297598527386","1",""
"koloniye-NON_RAISER","koloniye-NON_RAISER-RAISED-F","0","1","","0.0438485021746478","","1"
"koloniye-NON_RAISER","koloniye-NON_RAISER-RAISED-B","0","","1","0.956151497825352","","1"
"koloniye-NON_RAISER","koloniye-NON_RAISER-UNRAISED-F","2","","","0.0438485021746478","",""
"koloniye-NON_RAISER","koloniye-NON_RAISER-UNRAISED-B","0","1","1","0.956151497825352","",""
"komanda-NON_RAISER","komanda-NON_RAISER-RAISED-F","0","1","1","0.99693547395979","","1"
"komanda-NON_RAISER","komanda-NON_RAISER-RAISED-B","0","","","0.00306452604020968","","1"
"komanda-NON_RAISER","komanda-NON_RAISER-UNRAISED-F","0","1","1","0.99693547395979","",""
"komanda-NON_RAISER","komanda-NON_RAISER-UNRAISED-B","1","","","0.00306452604020968","",""
"komanda-RAISER","komanda-RAISER-RAISED-F","0","1","1","0.99693547395979","","1"
"komanda-RAISER","komanda-RAISER-RAISED-B","411","","","0.00306452604020968","","1"
"komanda-RAISER","komanda-RAISER-UNRAISED-F","0","1","1","0.99693547395979","1",""
"komanda-RAISER","komanda-RAISER-UNRAISED-B","0","","","0.00306452604020968","1",""
"komandir-NON_RAISER","komandir-NON_RAISER-RAISED-F","0","1","1","0.998072291586073","","1"
"komandir-NON_RAISER","komandir-NON_RAISER-RAISED-B","0","","","0.00192770841392675","","1"
"komandir-NON_RAISER","komandir-NON_RAISER-UNRAISED-F","0","1","1","0.998072291586073","",""
"komandir-NON_RAISER","komandir-NON_RAISER-UNRAISED-B","69","","","0.00192770841392675","",""
"kombayin-NON_RAISER","kombayin-NON_RAISER-RAISED-F","0","1","1","0.976143265864015","","1"
"kombayin-NON_RAISER","kombayin-NON_RAISER-RAISED-B","0","","","0.023856734135985","","1"
"kombayin-NON_RAISER","kombayin-NON_RAISER-UNRAISED-F","0","1","1","0.976143265864015","",""
"kombayin-NON_RAISER","kombayin-NON_RAISER-UNRAISED-B","1","","","0.023856734135985","",""
"kombaynchi-NON_RAISER","kombaynchi-NON_RAISER-RAISED-F","0","1","1","0.976143265864015","","1"
"kombaynchi-NON_RAISER","kombaynchi-NON_RAISER-RAISED-B","0","","","0.023856734135985","","1"
"kombaynchi-NON_RAISER","kombaynchi-NON_RAISER-UNRAISED-F","0","1","1","0.976143265864015","",""
"kombaynchi-NON_RAISER","kombaynchi-NON_RAISER-UNRAISED-B","2","","","0.023856734135985","",""
"komissar-NON_RAISER","komissar-NON_RAISER-RAISED-F","0","1","1","0.998633763735228","","1"
"komissar-NON_RAISER","komissar-NON_RAISER-RAISED-B","0","","","0.00136623626477195","","1"
"komissar-NON_RAISER","komissar-NON_RAISER-UNRAISED-F","0","1","1","0.998633763735228","",""
"komissar-NON_RAISER","komissar-NON_RAISER-UNRAISED-B","24","","","0.00136623626477195","",""
"komissar-NON_RAISER","komissar-NON_RAISER-RAISED-F","0","1","1","0.998633763735228","","1"
"komissar-NON_RAISER","komissar-NON_RAISER-RAISED-B","0","","","0.00136623626477195","","1"
"komissar-NON_RAISER","komissar-NON_RAISER-UNRAISED-F","0","1","1","0.998633763735228","",""
"komissar-NON_RAISER","komissar-NON_RAISER-UNRAISED-B","11","","","0.00136623626477195","",""
"komissariyat-NON_RAISER","komissariyat-NON_RAISER-RAISED-F","0","1","1","0.974266493344812","","1"
"komissariyat-NON_RAISER","komissariyat-NON_RAISER-RAISED-B","0","","","0.0257335066551884","","1"
"komissariyat-NON_RAISER","komissariyat-NON_RAISER-UNRAISED-F","0","1","1","0.974266493344812","",""
"komissariyat-NON_RAISER","komissariyat-NON_RAISER-UNRAISED-B","2","","","0.0257335066551884","",""
"komissariyat-RAISER","komissariyat-RAISER-RAISED-F","0","1","1","0.974266493344812","","1"
"komissariyat-RAISER","komissariyat-RAISER-RAISED-B","1","","","0.0257335066551884","","1"
"komissariyat-RAISER","komissariyat-RAISER-UNRAISED-F","0","1","1","0.974266493344812","1",""
"komissariyat-RAISER","komissariyat-RAISER-UNRAISED-B","0","","","0.0257335066551884","1",""
"komissiyon-NON_RAISER","komissiyon-NON_RAISER-RAISED-F","0","1","1","0.994301196298517","","1"
"komissiyon-NON_RAISER","komissiyon-NON_RAISER-RAISED-B","0","","","0.00569880370148323","","1"
"komissiyon-NON_RAISER","komissiyon-NON_RAISER-UNRAISED-F","0","1","1","0.994301196298517","",""
"komissiyon-NON_RAISER","komissiyon-NON_RAISER-UNRAISED-B","9","","","0.00569880370148323","",""
"kommuna-RAISER","kommuna-RAISER-RAISED-F","0","1","1","0.988820094319295","","1"
"kommuna-RAISER","kommuna-RAISER-RAISED-B","3","","","0.0111799056807047","","1"
"kommuna-RAISER","kommuna-RAISER-UNRAISED-F","0","1","1","0.988820094319295","1",""
"kommuna-RAISER","kommuna-RAISER-UNRAISED-B","0","","","0.0111799056807047","1",""
"kommunizm-NON_RAISER","kommunizm-NON_RAISER-RAISED-F","0","1","1","0.998593998770845","","1"
"kommunizm-NON_RAISER","kommunizm-NON_RAISER-RAISED-B","0","","","0.0014060012291548","","1"
"kommunizm-NON_RAISER","kommunizm-NON_RAISER-UNRAISED-F","0","1","1","0.998593998770845","",""
"kommunizm-NON_RAISER","kommunizm-NON_RAISER-UNRAISED-B","38","","","0.0014060012291548","",""
"kommunizmchi-NON_RAISER","kommunizmchi-NON_RAISER-RAISED-F","0","1","1","0.972227066115852","","1"
"kommunizmchi-NON_RAISER","kommunizmchi-NON_RAISER-RAISED-B","0","","","0.0277729338841484","","1"
"kommunizmchi-NON_RAISER","kommunizmchi-NON_RAISER-UNRAISED-F","0","1","1","0.972227066115852","",""
"kommunizmchi-NON_RAISER","kommunizmchi-NON_RAISER-UNRAISED-B","1","","","0.0277729338841484","",""
"kompaniye-NON_RAISER","kompaniye-NON_RAISER-RAISED-F","0","1","","0.0166729736351524","","1"
"kompaniye-NON_RAISER","kompaniye-NON_RAISER-RAISED-B","0","","1","0.983327026364848","","1"
"kompaniye-NON_RAISER","kompaniye-NON_RAISER-UNRAISED-F","9","","","0.0166729736351524","",""
"kompaniye-NON_RAISER","kompaniye-NON_RAISER-UNRAISED-B","0","1","1","0.983327026364848","",""
"kompartiye-RAISER","kompartiye-RAISER-RAISED-F","168","1","","0.0015170779751916","","1"
"kompartiye-RAISER","kompartiye-RAISER-RAISED-B","0","","1","0.998482922024808","","1"
"kompartiye-RAISER","kompartiye-RAISER-UNRAISED-F","280","","","0.0015170779751916","1",""
"kompartiye-RAISER","kompartiye-RAISER-UNRAISED-B","0","1","1","0.998482922024808","1",""
"kompas-NON_RAISER","kompas-NON_RAISER-RAISED-F","0","1","1","0.991871866413473","","1"
"kompas-NON_RAISER","kompas-NON_RAISER-RAISED-B","0","","","0.00812813358652709","","1"
"kompas-NON_RAISER","kompas-NON_RAISER-UNRAISED-F","0","1","1","0.991871866413473","",""
"kompas-NON_RAISER","kompas-NON_RAISER-UNRAISED-B","5","","","0.00812813358652709","",""
"kompozitor-NON_RAISER","kompozitor-NON_RAISER-RAISED-F","0","1","1","0.99820952262131","","1"
"kompozitor-NON_RAISER","kompozitor-NON_RAISER-RAISED-B","0","","","0.00179047737869042","","1"
"kompozitor-NON_RAISER","kompozitor-NON_RAISER-UNRAISED-F","0","1","1","0.99820952262131","",""
"kompozitor-NON_RAISER","kompozitor-NON_RAISER-UNRAISED-B","98","","","0.00179047737869042","",""
"kompozitsiye-NON_RAISER","kompozitsiye-NON_RAISER-RAISED-F","0","1","","0.0178918100864464","","1"
"kompozitsiye-NON_RAISER","kompozitsiye-NON_RAISER-RAISED-B","0","","1","0.982108189913554","","1"
"kompozitsiye-NON_RAISER","kompozitsiye-NON_RAISER-UNRAISED-F","3","","","0.0178918100864464","",""
"kompozitsiye-NON_RAISER","kompozitsiye-NON_RAISER-UNRAISED-B","0","1","1","0.982108189913554","",""
"kompyotér-NON_RAISER","kompyotér-NON_RAISER-RAISED-F","0","1","1","0.992631453720283","","1"
"kompyotér-NON_RAISER","kompyotér-NON_RAISER-RAISED-B","0","","","0.0073685462797165","","1"
"kompyotér-NON_RAISER","kompyotér-NON_RAISER-UNRAISED-F","1","1","1","0.992631453720283","",""
"kompyotér-NON_RAISER","kompyotér-NON_RAISER-UNRAISED-B","7","","","0.0073685462797165","",""
"kompyutér-NON_RAISER","kompyutér-NON_RAISER-RAISED-F","0","1","1","0.998713815773892","","1"
"kompyutér-NON_RAISER","kompyutér-NON_RAISER-RAISED-B","0","","","0.00128618422610804","","1"
"kompyutér-NON_RAISER","kompyutér-NON_RAISER-UNRAISED-F","1","1","1","0.998713815773892","",""
"kompyutér-NON_RAISER","kompyutér-NON_RAISER-UNRAISED-B","258","","","0.00128618422610804","",""
"komédiye-NON_RAISER","komédiye-NON_RAISER-RAISED-F","0","1","","0.00461503883442224","","1"
"komédiye-NON_RAISER","komédiye-NON_RAISER-RAISED-B","0","","1","0.995384961165578","","1"
"komédiye-NON_RAISER","komédiye-NON_RAISER-UNRAISED-F","9","","","0.00461503883442224","",""
"komédiye-NON_RAISER","komédiye-NON_RAISER-UNRAISED-B","0","1","1","0.995384961165578","",""
"kona-RAISER","kona-RAISER-RAISED-F","0","1","1","0.948934596624214","","1"
"kona-RAISER","kona-RAISER-RAISED-B","5","","","0.0510654033757861","","1"
"kona-RAISER","kona-RAISER-UNRAISED-F","0","1","1","0.948934596624214","1",""
"kona-RAISER","kona-RAISER-UNRAISED-B","0","","","0.0510654033757861","1",""
"konar-RAISER","konar-RAISER-RAISED-F","0","1","1","0.918493134356994","","1"
"konar-RAISER","konar-RAISER-RAISED-B","2","","","0.081506865643006","","1"
"konar-RAISER","konar-RAISER-UNRAISED-F","0","1","1","0.918493134356994","1",""
"konar-RAISER","konar-RAISER-UNRAISED-B","0","","","0.081506865643006","1",""
"konsul-NON_RAISER","konsul-NON_RAISER-RAISED-F","0","1","1","0.998185527815078","","1"
"konsul-NON_RAISER","konsul-NON_RAISER-RAISED-B","0","","","0.00181447218492214","","1"
"konsul-NON_RAISER","konsul-NON_RAISER-UNRAISED-F","0","1","1","0.998185527815078","",""
"konsul-NON_RAISER","konsul-NON_RAISER-UNRAISED-B","41","","","0.00181447218492214","",""
"konsulxana-RAISER","konsulxana-RAISER-RAISED-F","2","1","1","0.996123146317104","","1"
"konsulxana-RAISER","konsulxana-RAISER-RAISED-B","237","","","0.00387685368289581","","1"
"konsulxana-RAISER","konsulxana-RAISER-UNRAISED-F","0","1","1","0.996123146317104","1",""
"konsulxana-RAISER","konsulxana-RAISER-UNRAISED-B","17","","","0.00387685368289581","1",""
"konsérwa-NON_RAISER","konsérwa-NON_RAISER-RAISED-F","0","1","1","0.980010709730152","","1"
"konsérwa-NON_RAISER","konsérwa-NON_RAISER-RAISED-B","0","","","0.0199892902698483","","1"
"konsérwa-NON_RAISER","konsérwa-NON_RAISER-UNRAISED-F","0","1","1","0.980010709730152","",""
"konsérwa-NON_RAISER","konsérwa-NON_RAISER-UNRAISED-B","1","","","0.0199892902698483","",""
"konsérwatizm-NON_RAISER","konsérwatizm-NON_RAISER-RAISED-F","0","1","1","0.972227066115852","","1"
"konsérwatizm-NON_RAISER","konsérwatizm-NON_RAISER-RAISED-B","0","","","0.0277729338841484","","1"
"konsérwatizm-NON_RAISER","konsérwatizm-NON_RAISER-UNRAISED-F","0","1","1","0.972227066115852","",""
"konsérwatizm-NON_RAISER","konsérwatizm-NON_RAISER-UNRAISED-B","2","","","0.0277729338841484","",""
"konsérwator-NON_RAISER","konsérwator-NON_RAISER-RAISED-F","0","1","1","0.965631309077352","","1"
"konsérwator-NON_RAISER","konsérwator-NON_RAISER-RAISED-B","0","","","0.0343686909226485","","1"
"konsérwator-NON_RAISER","konsérwator-NON_RAISER-UNRAISED-F","0","1","1","0.965631309077352","",""
"konsérwator-NON_RAISER","konsérwator-NON_RAISER-UNRAISED-B","1","","","0.0343686909226485","",""
"kontirol-NON_RAISER","kontirol-NON_RAISER-RAISED-F","0","1","1","0.993542749792627","","1"
"kontirol-NON_RAISER","kontirol-NON_RAISER-RAISED-B","0","","","0.00645725020737264","","1"
"kontirol-NON_RAISER","kontirol-NON_RAISER-UNRAISED-F","0","1","1","0.993542749792627","",""
"kontirol-NON_RAISER","kontirol-NON_RAISER-UNRAISED-B","3","","","0.00645725020737264","",""
"kontrol-NON_RAISER","kontrol-NON_RAISER-RAISED-F","0","1","1","0.999285624689443","","1"
"kontrol-NON_RAISER","kontrol-NON_RAISER-RAISED-B","0","","","0.000714375310556958","","1"
"kontrol-NON_RAISER","kontrol-NON_RAISER-UNRAISED-F","0","1","1","0.999285624689443","",""
"kontrol-NON_RAISER","kontrol-NON_RAISER-UNRAISED-B","16","","","0.000714375310556958","",""
"kopiratip-NON_RAISER","kopiratip-NON_RAISER-RAISED-F","0","1","1","0.992401228728207","","1"
"kopiratip-NON_RAISER","kopiratip-NON_RAISER-RAISED-B","0","","","0.00759877127179343","","1"
"kopiratip-NON_RAISER","kopiratip-NON_RAISER-UNRAISED-F","0","1","1","0.992401228728207","",""
"kopiratip-NON_RAISER","kopiratip-NON_RAISER-UNRAISED-B","9","","","0.00759877127179343","",""
"kopiye-NON_RAISER","kopiye-NON_RAISER-RAISED-F","0","1","","0.00985911250161787","","1"
"kopiye-NON_RAISER","kopiye-NON_RAISER-RAISED-B","0","","1","0.990140887498382","","1"
"kopiye-NON_RAISER","kopiye-NON_RAISER-UNRAISED-F","2","","","0.00985911250161787","",""
"kopiye-NON_RAISER","kopiye-NON_RAISER-UNRAISED-B","0","1","1","0.990140887498382","",""
"kora-RAISER","kora-RAISER-RAISED-F","0","1","1","0.981124454680161","","1"
"kora-RAISER","kora-RAISER-RAISED-B","3","","","0.0188755453198391","","1"
"kora-RAISER","kora-RAISER-UNRAISED-F","0","1","1","0.981124454680161","1",""
"kora-RAISER","kora-RAISER-UNRAISED-B","0","","","0.0188755453198391","1",""
"koriye-RAISER","koriye-RAISER-RAISED-F","96","1","","0.00515001512118332","","1"
"koriye-RAISER","koriye-RAISER-RAISED-B","0","","1","0.994849984878817","","1"
"koriye-RAISER","koriye-RAISER-UNRAISED-F","42","","","0.00515001512118332","1",""
"koriye-RAISER","koriye-RAISER-UNRAISED-B","0","1","1","0.994849984878817","1",""
"korla-RAISER","korla-RAISER-RAISED-F","0","1","1","0.997391321569843","","1"
"korla-RAISER","korla-RAISER-RAISED-B","93","","","0.00260867843015655","","1"
"korla-RAISER","korla-RAISER-UNRAISED-F","0","1","1","0.997391321569843","1",""
"korla-RAISER","korla-RAISER-UNRAISED-B","0","","","0.00260867843015655","1",""
"koréye-RAISER","koréye-RAISER-RAISED-F","0","1","","0.00180164084583972","","1"
"koréye-RAISER","koréye-RAISER-RAISED-B","0","","1","0.99819835915416","","1"
"koréye-RAISER","koréye-RAISER-UNRAISED-F","148","","","0.00180164084583972","1",""
"koréye-RAISER","koréye-RAISER-UNRAISED-B","0","1","1","0.99819835915416","1",""
