"Input","Output","Frequency","VAgreeSurface","VAgreeUnderlying","HarmonicUniformity","*Unraised","ID"
"patur-NON_RAISER","patur-NON_RAISER-RAISED-B","0","","","0.00986026410926799","","1"
"patur-NON_RAISER","patur-NON_RAISER-UNRAISED-F","0","1","1","0.990139735890732","",""
"patur-NON_RAISER","patur-NON_RAISER-UNRAISED-B","12","","","0.00986026410926799","",""
"patéfon-NON_RAISER","patéfon-NON_RAISER-RAISED-F","0","1","1","0.979764917721467","","1"
"patéfon-NON_RAISER","patéfon-NON_RAISER-RAISED-B","0","","","0.0202350822785331","","1"
"patéfon-NON_RAISER","patéfon-NON_RAISER-UNRAISED-F","0","1","1","0.979764917721467","",""
"patéfon-NON_RAISER","patéfon-NON_RAISER-UNRAISED-B","1","","","0.0202350822785331","",""
"paxal-NON_RAISER","paxal-NON_RAISER-RAISED-F","0","1","1","0.982252264245156","","1"
"paxal-NON_RAISER","paxal-NON_RAISER-RAISED-B","0","","","0.0177477357548442","","1"
"paxal-NON_RAISER","paxal-NON_RAISER-UNRAISED-F","0","1","1","0.982252264245156","",""
"paxal-NON_RAISER","paxal-NON_RAISER-UNRAISED-B","4","","","0.0177477357548442","",""
"paxal-RAISER","paxal-RAISER-RAISED-F","0","1","1","0.982252264245156","","1"
"paxal-RAISER","paxal-RAISER-RAISED-B","1","","","0.0177477357548442","","1"
"paxal-RAISER","paxal-RAISER-UNRAISED-F","0","1","1","0.982252264245156","1",""
"paxal-RAISER","paxal-RAISER-UNRAISED-B","0","","","0.0177477357548442","1",""
"paxta-RAISER","paxta-RAISER-RAISED-F","0","1","1","0.998092349314364","","1"
"paxta-RAISER","paxta-RAISER-RAISED-B","70","","","0.00190765068563614","","1"
"paxta-RAISER","paxta-RAISER-UNRAISED-F","0","1","1","0.998092349314364","1",""
"paxta-RAISER","paxta-RAISER-UNRAISED-B","23","","","0.00190765068563614","1",""
"paxtizar-NON_RAISER","paxtizar-NON_RAISER-RAISED-F","0","1","1","0.985861495359074","","1"
"paxtizar-NON_RAISER","paxtizar-NON_RAISER-RAISED-B","0","","","0.0141385046409264","","1"
"paxtizar-NON_RAISER","paxtizar-NON_RAISER-UNRAISED-F","0","1","1","0.985861495359074","",""
"paxtizar-NON_RAISER","paxtizar-NON_RAISER-UNRAISED-B","7","","","0.0141385046409264","",""
"payda-NON_RAISER","payda-NON_RAISER-RAISED-F","0","1","1","0.997132458401101","","1"
"payda-NON_RAISER","payda-NON_RAISER-RAISED-B","0","","","0.00286754159889879","","1"
"payda-NON_RAISER","payda-NON_RAISER-UNRAISED-F","0","1","1","0.997132458401101","",""
"payda-NON_RAISER","payda-NON_RAISER-UNRAISED-B","4","","","0.00286754159889879","",""
"payda-RAISER","payda-RAISER-RAISED-F","2","1","1","0.997132458401101","","1"
"payda-RAISER","payda-RAISER-RAISED-B","2036","","","0.00286754159889879","","1"
"payda-RAISER","payda-RAISER-UNRAISED-F","0","1","1","0.997132458401101","1",""
"payda-RAISER","payda-RAISER-UNRAISED-B","0","","","0.00286754159889879","1",""
"paydilan-NON_RAISER","paydilan-NON_RAISER-RAISED-F","0","1","1","0.99699437397514","","1"
"paydilan-NON_RAISER","paydilan-NON_RAISER-RAISED-B","0","","","0.00300562602485976","","1"
"paydilan-NON_RAISER","paydilan-NON_RAISER-UNRAISED-F","0","1","1","0.99699437397514","",""
"paydilan-NON_RAISER","paydilan-NON_RAISER-UNRAISED-B","217","","","0.00300562602485976","",""
"paydilan-RAISER","paydilan-RAISER-RAISED-F","0","1","1","0.99699437397514","","1"
"paydilan-RAISER","paydilan-RAISER-RAISED-B","132","","","0.00300562602485976","","1"
"paydilan-RAISER","paydilan-RAISER-UNRAISED-F","0","1","1","0.99699437397514","1",""
"paydilan-RAISER","paydilan-RAISER-UNRAISED-B","0","","","0.00300562602485976","1",""
"paydilna-NON_RAISER","paydilna-NON_RAISER-RAISED-F","0","1","1","0.954044780126998","","1"
"paydilna-NON_RAISER","paydilna-NON_RAISER-RAISED-B","0","","","0.0459552198730022","","1"
"paydilna-NON_RAISER","paydilna-NON_RAISER-UNRAISED-F","0","1","1","0.954044780126998","",""
"paydilna-NON_RAISER","paydilna-NON_RAISER-UNRAISED-B","1","","","0.0459552198730022","",""
"payla-NON_RAISER","payla-NON_RAISER-RAISED-F","0","1","1","0.979057779183131","","1"
"payla-NON_RAISER","payla-NON_RAISER-RAISED-B","0","","","0.0209422208168691","","1"
"payla-NON_RAISER","payla-NON_RAISER-UNRAISED-F","0","1","1","0.979057779183131","",""
"payla-NON_RAISER","payla-NON_RAISER-UNRAISED-B","1","","","0.0209422208168691","",""
"payla-RAISER","payla-RAISER-RAISED-F","0","1","1","0.979057779183131","","1"
"payla-RAISER","payla-RAISER-RAISED-B","6","","","0.0209422208168691","","1"
"payla-RAISER","payla-RAISER-UNRAISED-F","0","1","1","0.979057779183131","1",""
"payla-RAISER","payla-RAISER-UNRAISED-B","0","","","0.0209422208168691","1",""
"paytima-RAISER","paytima-RAISER-RAISED-F","0","1","1","0.982366286104987","","1"
"paytima-RAISER","paytima-RAISER-RAISED-B","1","","","0.0176337138950127","","1"
"paytima-RAISER","paytima-RAISER-UNRAISED-F","0","1","1","0.982366286104987","1",""
"paytima-RAISER","paytima-RAISER-UNRAISED-B","0","","","0.0176337138950127","1",""
"pede-NON_RAISER","pede-NON_RAISER-RAISED-F","0","","","0.0466943893300446","","1"
"pede-NON_RAISER","pede-NON_RAISER-RAISED-B","0","1","1","0.953305610669955","","1"
"pede-NON_RAISER","pede-NON_RAISER-UNRAISED-F","1","","","0.0466943893300446","",""
"pede-NON_RAISER","pede-NON_RAISER-UNRAISED-B","0","1","1","0.953305610669955","",""
"pede-RAISER","pede-RAISER-RAISED-F","27","","","0.0466943893300446","","1"
"pede-RAISER","pede-RAISER-RAISED-B","0","1","1","0.953305610669955","","1"
"pede-RAISER","pede-RAISER-UNRAISED-F","0","","","0.0466943893300446","1",""
"pede-RAISER","pede-RAISER-UNRAISED-B","0","1","1","0.953305610669955","1",""
"pelempey-NON_RAISER","pelempey-NON_RAISER-RAISED-F","0","","","0.00888291433899408","","1"
"pelempey-NON_RAISER","pelempey-NON_RAISER-RAISED-B","0","1","1","0.991117085661006","","1"
"pelempey-NON_RAISER","pelempey-NON_RAISER-UNRAISED-F","26","","","0.00888291433899408","",""
"pelempey-NON_RAISER","pelempey-NON_RAISER-UNRAISED-B","0","1","1","0.991117085661006","",""
"pelempey-RAISER","pelempey-RAISER-RAISED-F","5","","","0.00888291433899408","","1"
"pelempey-RAISER","pelempey-RAISER-RAISED-B","0","1","1","0.991117085661006","","1"
"pelempey-RAISER","pelempey-RAISER-UNRAISED-F","0","","","0.00888291433899408","1",""
"pelempey-RAISER","pelempey-RAISER-UNRAISED-B","0","1","1","0.991117085661006","1",""
"pelestin-NON_RAISER","pelestin-NON_RAISER-RAISED-F","0","","","0.00280718889423481","","1"
"pelestin-NON_RAISER","pelestin-NON_RAISER-RAISED-B","0","1","1","0.997192811105765","","1"
"pelestin-NON_RAISER","pelestin-NON_RAISER-UNRAISED-F","67","","","0.00280718889423481","",""
"pelestin-NON_RAISER","pelestin-NON_RAISER-UNRAISED-B","0","1","1","0.997192811105765","",""
"peley-NON_RAISER","peley-NON_RAISER-RAISED-F","0","","","0.00679383080366339","","1"
"peley-NON_RAISER","peley-NON_RAISER-RAISED-B","0","1","1","0.993206169196337","","1"
"peley-NON_RAISER","peley-NON_RAISER-UNRAISED-F","17","","","0.00679383080366339","",""
"peley-NON_RAISER","peley-NON_RAISER-UNRAISED-B","0","1","1","0.993206169196337","",""
"pelipetish-NON_RAISER","pelipetish-NON_RAISER-RAISED-F","0","","","0.0779473655703289","","1"
"pelipetish-NON_RAISER","pelipetish-NON_RAISER-RAISED-B","0","1","1","0.922052634429671","","1"
"pelipetish-NON_RAISER","pelipetish-NON_RAISER-UNRAISED-F","1","","","0.0779473655703289","",""
"pelipetish-NON_RAISER","pelipetish-NON_RAISER-UNRAISED-B","0","1","1","0.922052634429671","",""
"pelle-NON_RAISER","pelle-NON_RAISER-RAISED-F","0","","","0.0265543908135214","","1"
"pelle-NON_RAISER","pelle-NON_RAISER-RAISED-B","0","1","1","0.973445609186479","","1"
"pelle-NON_RAISER","pelle-NON_RAISER-UNRAISED-F","1","","","0.0265543908135214","",""
"pelle-NON_RAISER","pelle-NON_RAISER-UNRAISED-B","0","1","1","0.973445609186479","",""
"pelle-RAISER","pelle-RAISER-RAISED-F","920","","","0.0265543908135214","","1"
"pelle-RAISER","pelle-RAISER-RAISED-B","0","1","1","0.973445609186479","","1"
"pelle-RAISER","pelle-RAISER-UNRAISED-F","0","","","0.0265543908135214","1",""
"pelle-RAISER","pelle-RAISER-UNRAISED-B","0","1","1","0.973445609186479","1",""
"pelsepe-NON_RAISER","pelsepe-NON_RAISER-RAISED-F","0","","","0.00799955625607958","","1"
"pelsepe-NON_RAISER","pelsepe-NON_RAISER-RAISED-B","0","1","1","0.99200044374392","","1"
"pelsepe-NON_RAISER","pelsepe-NON_RAISER-UNRAISED-F","2","","","0.00799955625607958","",""
"pelsepe-NON_RAISER","pelsepe-NON_RAISER-UNRAISED-B","0","1","1","0.99200044374392","",""
"pelsepe-RAISER","pelsepe-RAISER-RAISED-F","72","","","0.00799955625607958","","1"
"pelsepe-RAISER","pelsepe-RAISER-RAISED-B","0","1","1","0.99200044374392","","1"
"pelsepe-RAISER","pelsepe-RAISER-UNRAISED-F","0","","","0.00799955625607958","1",""
"pelsepe-RAISER","pelsepe-RAISER-UNRAISED-B","0","1","1","0.99200044374392","1",""
"pelsepichi-NON_RAISER","pelsepichi-NON_RAISER-RAISED-F","0","","","0.0370606843038043","","1"
"pelsepichi-NON_RAISER","pelsepichi-NON_RAISER-RAISED-B","0","1","1","0.962939315696196","","1"
"pelsepichi-NON_RAISER","pelsepichi-NON_RAISER-UNRAISED-F","1","","","0.0370606843038043","",""
"pelsepichi-NON_RAISER","pelsepichi-NON_RAISER-UNRAISED-B","0","1","1","0.962939315696196","",""
"pelsepiwi-NON_RAISER","pelsepiwi-NON_RAISER-RAISED-F","0","","","0.0327963858078532","","1"
"pelsepiwi-NON_RAISER","pelsepiwi-NON_RAISER-RAISED-B","0","1","1","0.967203614192147","","1"
"pelsepiwi-NON_RAISER","pelsepiwi-NON_RAISER-UNRAISED-F","5","","","0.0327963858078532","",""
"pelsepiwi-NON_RAISER","pelsepiwi-NON_RAISER-UNRAISED-B","0","1","1","0.967203614192147","",""
"pemidur-NON_RAISER","pemidur-NON_RAISER-RAISED-F","0","","1","0.99531242903186","","1"
"pemidur-NON_RAISER","pemidur-NON_RAISER-RAISED-B","0","1","","0.00468757096814021","","1"
"pemidur-NON_RAISER","pemidur-NON_RAISER-UNRAISED-F","0","1","1","0.99531242903186","",""
"pemidur-NON_RAISER","pemidur-NON_RAISER-UNRAISED-B","5","","","0.00468757096814021","",""
"pemle-RAISER","pemle-RAISER-RAISED-F","1","","","0.174092669276155","","1"
"pemle-RAISER","pemle-RAISER-RAISED-B","0","1","1","0.825907330723845","","1"
"pemle-RAISER","pemle-RAISER-UNRAISED-F","0","","","0.174092669276155","1",""
"pemle-RAISER","pemle-RAISER-UNRAISED-B","0","1","1","0.825907330723845","1",""
"penje-RAISER","penje-RAISER-RAISED-F","3","","","0.113312205759981","","1"
"penje-RAISER","penje-RAISER-RAISED-B","0","1","1","0.886687794240019","","1"
"penje-RAISER","penje-RAISER-UNRAISED-F","0","","","0.113312205759981","1",""
"penje-RAISER","penje-RAISER-UNRAISED-B","0","1","1","0.886687794240019","1",""
"penjire-RAISER","penjire-RAISER-RAISED-F","7","","","0.0601250175870122","","1"
"penjire-RAISER","penjire-RAISER-RAISED-B","0","1","1","0.939874982412988","","1"
"penjire-RAISER","penjire-RAISER-UNRAISED-F","0","","","0.0601250175870122","1",""
"penjire-RAISER","penjire-RAISER-UNRAISED-B","0","1","1","0.939874982412988","1",""
"pepile-RAISER","pepile-RAISER-RAISED-F","5","","","0.245041901847036","","1"
"pepile-RAISER","pepile-RAISER-RAISED-B","0","1","1","0.754958098152964","","1"
"pepile-RAISER","pepile-RAISER-UNRAISED-F","0","","","0.245041901847036","1",""
"pepile-RAISER","pepile-RAISER-UNRAISED-B","0","1","1","0.754958098152964","1",""
"perdaz-NON_RAISER","perdaz-NON_RAISER-RAISED-F","0","","1","0.99215445900055","","1"
"perdaz-NON_RAISER","perdaz-NON_RAISER-RAISED-B","0","1","","0.00784554099945001","","1"
"perdaz-NON_RAISER","perdaz-NON_RAISER-UNRAISED-F","0","1","1","0.99215445900055","",""
"perdaz-NON_RAISER","perdaz-NON_RAISER-UNRAISED-B","1","","","0.00784554099945001","",""
"perde-NON_RAISER","perde-NON_RAISER-RAISED-F","0","","","0.0127017045628769","","1"
"perde-NON_RAISER","perde-NON_RAISER-RAISED-B","0","1","1","0.987298295437123","","1"
"perde-NON_RAISER","perde-NON_RAISER-UNRAISED-F","1","","","0.0127017045628769","",""
"perde-NON_RAISER","perde-NON_RAISER-UNRAISED-B","0","1","1","0.987298295437123","",""
"perde-RAISER","perde-RAISER-RAISED-F","54","","","0.0127017045628769","","1"
"perde-RAISER","perde-RAISER-RAISED-B","0","1","1","0.987298295437123","","1"
"perde-RAISER","perde-RAISER-UNRAISED-F","0","","","0.0127017045628769","1",""
"perde-RAISER","perde-RAISER-UNRAISED-B","0","1","1","0.987298295437123","1",""
"perdishep-NON_RAISER","perdishep-NON_RAISER-RAISED-F","0","","","0.0370606843038043","","1"
"perdishep-NON_RAISER","perdishep-NON_RAISER-RAISED-B","0","1","1","0.962939315696196","","1"
"perdishep-NON_RAISER","perdishep-NON_RAISER-UNRAISED-F","2","","","0.0370606843038043","",""
"perdishep-NON_RAISER","perdishep-NON_RAISER-UNRAISED-B","0","1","1","0.962939315696196","",""
"pereng-NON_RAISER","pereng-NON_RAISER-RAISED-F","0","","","0.0131269411283969","","1"
"pereng-NON_RAISER","pereng-NON_RAISER-RAISED-B","0","1","1","0.986873058871603","","1"
"pereng-NON_RAISER","pereng-NON_RAISER-UNRAISED-F","5","","","0.0131269411283969","",""
"pereng-NON_RAISER","pereng-NON_RAISER-UNRAISED-B","0","1","1","0.986873058871603","",""
"perez-NON_RAISER","perez-NON_RAISER-RAISED-F","0","","","0.0018978059317675","","1"
"perez-NON_RAISER","perez-NON_RAISER-RAISED-B","0","1","1","0.998102194068233","","1"
"perez-NON_RAISER","perez-NON_RAISER-UNRAISED-F","167","","","0.0018978059317675","",""
"perez-NON_RAISER","perez-NON_RAISER-UNRAISED-B","0","1","1","0.998102194068233","",""
"perez-RAISER","perez-RAISER-RAISED-F","11","","","0.0018978059317675","","1"
"perez-RAISER","perez-RAISER-RAISED-B","0","1","1","0.998102194068233","","1"
"perez-RAISER","perez-RAISER-UNRAISED-F","0","","","0.0018978059317675","1",""
"perez-RAISER","perez-RAISER-UNRAISED-B","0","1","1","0.998102194068233","1",""
"perghane-RAISER","perghane-RAISER-RAISED-F","5","1","","0.00490259259439392","","1"
"perghane-RAISER","perghane-RAISER-RAISED-B","9","","1","0.995097407405606","","1"
"perghane-RAISER","perghane-RAISER-UNRAISED-F","0","","","0.00490259259439392","1",""
"perghane-RAISER","perghane-RAISER-UNRAISED-B","0","1","1","0.995097407405606","1",""
"perhat-NON_RAISER","perhat-NON_RAISER-RAISED-F","0","","1","0.998808795069134","","1"
"perhat-NON_RAISER","perhat-NON_RAISER-RAISED-B","0","1","","0.00119120493086633","","1"
"perhat-NON_RAISER","perhat-NON_RAISER-UNRAISED-F","0","1","1","0.998808795069134","",""
"perhat-NON_RAISER","perhat-NON_RAISER-UNRAISED-B","12","","","0.00119120493086633","",""
"perishan-NON_RAISER","perishan-NON_RAISER-RAISED-F","0","","1","0.985861495359074","","1"
"perishan-NON_RAISER","perishan-NON_RAISER-RAISED-B","0","1","","0.0141385046409264","","1"
"perishan-NON_RAISER","perishan-NON_RAISER-UNRAISED-F","0","1","1","0.985861495359074","",""
"perishan-NON_RAISER","perishan-NON_RAISER-UNRAISED-B","7","","","0.0141385046409264","",""
"perishte-RAISER","perishte-RAISER-RAISED-F","85","","","0.030178214938103","","1"
"perishte-RAISER","perishte-RAISER-RAISED-B","0","1","1","0.969821785061897","","1"
"perishte-RAISER","perishte-RAISER-UNRAISED-F","0","","","0.030178214938103","1",""
"perishte-RAISER","perishte-RAISER-UNRAISED-B","0","1","1","0.969821785061897","1",""
"perizat-NON_RAISER","perizat-NON_RAISER-RAISED-F","0","","1","0.993387150769648","","1"
"perizat-NON_RAISER","perizat-NON_RAISER-RAISED-B","0","1","","0.00661284923035232","","1"
"perizat-NON_RAISER","perizat-NON_RAISER-UNRAISED-F","0","1","1","0.993387150769648","",""
"perizat-NON_RAISER","perizat-NON_RAISER-UNRAISED-B","1","","","0.00661284923035232","",""
"perman-NON_RAISER","perman-NON_RAISER-RAISED-F","0","","1","0.997809300113067","","1"
"perman-NON_RAISER","perman-NON_RAISER-RAISED-B","0","1","","0.00219069988693277","","1"
"perman-NON_RAISER","perman-NON_RAISER-UNRAISED-F","0","1","1","0.997809300113067","",""
"perman-NON_RAISER","perman-NON_RAISER-UNRAISED-B","64","","","0.00219069988693277","",""
"perwane-RAISER","perwane-RAISER-RAISED-F","4","1","","0.0122917275519172","","1"
"perwane-RAISER","perwane-RAISER-RAISED-B","3","","1","0.987708272448083","","1"
"perwane-RAISER","perwane-RAISER-UNRAISED-F","0","","","0.0122917275519172","1",""
"perwane-RAISER","perwane-RAISER-UNRAISED-B","0","1","1","0.987708272448083","1",""
"perwasiz-NON_RAISER","perwasiz-NON_RAISER-RAISED-F","0","","1","0.993466142309378","","1"
"perwasiz-NON_RAISER","perwasiz-NON_RAISER-RAISED-B","0","1","","0.00653385769062209","","1"
"perwasiz-NON_RAISER","perwasiz-NON_RAISER-UNRAISED-F","0","1","1","0.993466142309378","",""
"perwasiz-NON_RAISER","perwasiz-NON_RAISER-UNRAISED-B","39","","","0.00653385769062209","",""
"perwaz-NON_RAISER","perwaz-NON_RAISER-RAISED-F","0","","1","0.997567530113924","","1"
"perwaz-NON_RAISER","perwaz-NON_RAISER-RAISED-B","0","1","","0.00243246988607571","","1"
"perwaz-NON_RAISER","perwaz-NON_RAISER-UNRAISED-F","0","1","1","0.997567530113924","",""
"perwaz-NON_RAISER","perwaz-NON_RAISER-UNRAISED-B","18","","","0.00243246988607571","",""
"peryad-NON_RAISER","peryad-NON_RAISER-RAISED-F","0","","1","0.994293405360425","","1"
"peryad-NON_RAISER","peryad-NON_RAISER-RAISED-B","0","1","","0.00570659463957535","","1"
"peryad-NON_RAISER","peryad-NON_RAISER-UNRAISED-F","0","1","1","0.994293405360425","",""
"peryad-NON_RAISER","peryad-NON_RAISER-UNRAISED-B","9","","","0.00570659463957535","",""
"perzent-NON_RAISER","perzent-NON_RAISER-RAISED-F","0","","","0.000880312968151118","","1"
"perzent-NON_RAISER","perzent-NON_RAISER-RAISED-B","0","1","1","0.999119687031849","","1"
"perzent-NON_RAISER","perzent-NON_RAISER-UNRAISED-F","772","","","0.000880312968151118","",""
"perzent-NON_RAISER","perzent-NON_RAISER-UNRAISED-B","0","1","1","0.999119687031849","",""
"pesende-RAISER","pesende-RAISER-RAISED-F","6","","","0.222381517051586","","1"
"pesende-RAISER","pesende-RAISER-RAISED-B","0","1","1","0.777618482948414","","1"
"pesende-RAISER","pesende-RAISER-UNRAISED-F","0","","","0.222381517051586","1",""
"pesende-RAISER","pesende-RAISER-UNRAISED-B","0","1","1","0.777618482948414","1",""
"pesey-NON_RAISER","pesey-NON_RAISER-RAISED-F","0","","","0.0334221255118792","","1"
"pesey-NON_RAISER","pesey-NON_RAISER-RAISED-B","0","1","1","0.966577874488121","","1"
"pesey-NON_RAISER","pesey-NON_RAISER-UNRAISED-F","16","","","0.0334221255118792","",""
"pesey-NON_RAISER","pesey-NON_RAISER-UNRAISED-B","0","1","1","0.966577874488121","",""
"pesey-RAISER","pesey-RAISER-RAISED-F","7","","","0.0334221255118792","","1"
"pesey-RAISER","pesey-RAISER-RAISED-B","0","1","1","0.966577874488121","","1"
"pesey-RAISER","pesey-RAISER-UNRAISED-F","0","","","0.0334221255118792","1",""
"pesey-RAISER","pesey-RAISER-UNRAISED-B","0","1","1","0.966577874488121","1",""
"pesle-RAISER","pesle-RAISER-RAISED-F","3","","","0.26018764070772","","1"
"pesle-RAISER","pesle-RAISER-RAISED-B","0","1","1","0.739812359292281","","1"
"pesle-RAISER","pesle-RAISER-UNRAISED-F","0","","","0.26018764070772","1",""
"pesle-RAISER","pesle-RAISER-UNRAISED-B","0","1","1","0.739812359292281","1",""
"peslesh-RAISER","peslesh-RAISER-RAISED-F","1","","","0.344854437698999","","1"
"peslesh-RAISER","peslesh-RAISER-RAISED-B","0","1","1","0.655145562301001","","1"
"peslesh-RAISER","peslesh-RAISER-UNRAISED-F","0","","","0.344854437698999","1",""
"peslesh-RAISER","peslesh-RAISER-UNRAISED-B","0","1","1","0.655145562301001","1",""
"pete-RAISER","pete-RAISER-RAISED-F","16","","","0.0601957308548098","","1"
"pete-RAISER","pete-RAISER-RAISED-B","0","1","1","0.93980426914519","","1"
"pete-RAISER","pete-RAISER-UNRAISED-F","0","","","0.0601957308548098","1",""
"pete-RAISER","pete-RAISER-UNRAISED-B","0","1","1","0.93980426914519","1",""
"peter-RAISER","peter-RAISER-RAISED-F","7","","","0.133701876055855","","1"
"peter-RAISER","peter-RAISER-RAISED-B","0","1","1","0.866298123944145","","1"
"peter-RAISER","peter-RAISER-UNRAISED-F","0","","","0.133701876055855","1",""
"peter-RAISER","peter-RAISER-UNRAISED-B","0","1","1","0.866298123944145","1",""
"petile-RAISER","petile-RAISER-RAISED-F","1","","","0.344854437698999","","1"
"petile-RAISER","petile-RAISER-RAISED-B","0","1","1","0.655145562301001","","1"
"petile-RAISER","petile-RAISER-UNRAISED-F","0","","","0.344854437698999","1",""
"petile-RAISER","petile-RAISER-UNRAISED-B","0","1","1","0.655145562301001","1",""
"petiwa-NON_RAISER","petiwa-NON_RAISER-RAISED-F","0","","1","0.995896427400874","","1"
"petiwa-NON_RAISER","petiwa-NON_RAISER-RAISED-B","0","1","","0.00410357259912597","","1"
"petiwa-NON_RAISER","petiwa-NON_RAISER-UNRAISED-F","0","1","1","0.995896427400874","",""
"petiwa-NON_RAISER","petiwa-NON_RAISER-UNRAISED-B","26","","","0.00410357259912597","",""
"petnus-NON_RAISER","petnus-NON_RAISER-RAISED-F","0","","1","0.991033623380011","","1"
"petnus-NON_RAISER","petnus-NON_RAISER-RAISED-B","0","1","","0.00896637661998856","","1"
"petnus-NON_RAISER","petnus-NON_RAISER-UNRAISED-F","0","1","1","0.991033623380011","",""
"petnus-NON_RAISER","petnus-NON_RAISER-UNRAISED-B","7","","","0.00896637661998856","",""
"pewqul'adde-RAISER","pewqul'adde-RAISER-RAISED-F","1","1","","0.416615739839613","","1"
"pewqul'adde-RAISER","pewqul'adde-RAISER-RAISED-B","0","","1","0.583384260160387","","1"
"pewqul'adde-RAISER","pewqul'adde-RAISER-UNRAISED-F","0","","","0.416615739839613","1",""
"pewqul'adde-RAISER","pewqul'adde-RAISER-UNRAISED-B","0","1","1","0.583384260160387","1",""
"pexirlen-NON_RAISER","pexirlen-NON_RAISER-RAISED-F","0","","","0.00755955572020684","","1"
"pexirlen-NON_RAISER","pexirlen-NON_RAISER-RAISED-B","0","1","1","0.992440444279793","","1"
"pexirlen-NON_RAISER","pexirlen-NON_RAISER-UNRAISED-F","64","","","0.00755955572020684","",""
"pexirlen-NON_RAISER","pexirlen-NON_RAISER-UNRAISED-B","0","1","1","0.992440444279793","",""
"pexirlen-RAISER","pexirlen-RAISER-RAISED-F","32","","","0.00755955572020684","","1"
"pexirlen-RAISER","pexirlen-RAISER-RAISED-B","0","1","1","0.992440444279793","","1"
"pexirlen-RAISER","pexirlen-RAISER-UNRAISED-F","35","","","0.00755955572020684","1",""
"pexirlen-RAISER","pexirlen-RAISER-UNRAISED-B","0","1","1","0.992440444279793","1",""
"peyghember-NON_RAISER","peyghember-NON_RAISER-RAISED-F","0","","","0.00420657784573387","","1"
"peyghember-NON_RAISER","peyghember-NON_RAISER-RAISED-B","0","1","1","0.995793422154266","","1"
"peyghember-NON_RAISER","peyghember-NON_RAISER-UNRAISED-F","205","","","0.00420657784573387","",""
"peyghember-NON_RAISER","peyghember-NON_RAISER-UNRAISED-B","0","1","1","0.995793422154266","",""
"peyghember-RAISER","peyghember-RAISER-RAISED-F","41","","","0.00420657784573387","","1"
"peyghember-RAISER","peyghember-RAISER-RAISED-B","0","1","1","0.995793422154266","","1"
"peyghember-RAISER","peyghember-RAISER-UNRAISED-F","0","","","0.00420657784573387","1",""
"peyghember-RAISER","peyghember-RAISER-UNRAISED-B","0","1","1","0.995793422154266","1",""
"peyghember'eleyhissalam-NON_RAISER","peyghember'eleyhissalam-NON_RAISER-RAISED-F","0","1","1","0.982992369815448","","1"
"peyghember'eleyhissalam-NON_RAISER","peyghember'eleyhissalam-NON_RAISER-RAISED-B","0","","","0.0170076301845519","","1"
"peyghember'eleyhissalam-NON_RAISER","peyghember'eleyhissalam-NON_RAISER-UNRAISED-F","0","1","1","0.982992369815448","",""
"peyghember'eleyhissalam-NON_RAISER","peyghember'eleyhissalam-NON_RAISER-UNRAISED-B","1","","","0.0170076301845519","",""
"peylasop-NON_RAISER","peylasop-NON_RAISER-RAISED-F","0","1","1","0.997512971397375","","1"
"peylasop-NON_RAISER","peylasop-NON_RAISER-RAISED-B","0","","","0.0024870286026254","","1"
"peylasop-NON_RAISER","peylasop-NON_RAISER-UNRAISED-F","0","1","1","0.997512971397375","",""
"peylasop-NON_RAISER","peylasop-NON_RAISER-UNRAISED-B","71","","","0.0024870286026254","",""
"peyman-NON_RAISER","peyman-NON_RAISER-RAISED-F","0","","1","0.979764917721467","","1"
"peyman-NON_RAISER","peyman-NON_RAISER-RAISED-B","0","1","","0.0202350822785331","","1"
"peyman-NON_RAISER","peyman-NON_RAISER-UNRAISED-F","0","1","1","0.979764917721467","",""
"peyman-NON_RAISER","peyman-NON_RAISER-UNRAISED-B","1","","","0.0202350822785331","",""
"peyshenbe-RAISER","peyshenbe-RAISER-RAISED-F","4","","","0.00137994253884033","","1"
"peyshenbe-RAISER","peyshenbe-RAISER-RAISED-B","0","1","1","0.99862005746116","","1"
"peyshenbe-RAISER","peyshenbe-RAISER-UNRAISED-F","0","","","0.00137994253884033","1",""
"peyshenbe-RAISER","peyshenbe-RAISER-UNRAISED-B","0","1","1","0.99862005746116","1",""
"peyziwat-NON_RAISER","peyziwat-NON_RAISER-RAISED-F","0","","1","0.99667677422239","","1"
"peyziwat-NON_RAISER","peyziwat-NON_RAISER-RAISED-B","0","1","","0.00332322577761035","","1"
"peyziwat-NON_RAISER","peyziwat-NON_RAISER-UNRAISED-F","0","1","1","0.99667677422239","",""
"peyziwat-NON_RAISER","peyziwat-NON_RAISER-UNRAISED-B","17","","","0.00332322577761035","",""
"pezilet-NON_RAISER","pezilet-NON_RAISER-RAISED-F","0","","","0.00372978579927625","","1"
"pezilet-NON_RAISER","pezilet-NON_RAISER-RAISED-B","0","1","1","0.996270214200724","","1"
"pezilet-NON_RAISER","pezilet-NON_RAISER-UNRAISED-F","393","","","0.00372978579927625","",""
"pezilet-NON_RAISER","pezilet-NON_RAISER-UNRAISED-B","0","1","1","0.996270214200724","",""
"pezilet-RAISER","pezilet-RAISER-RAISED-F","18","","","0.00372978579927625","","1"
"pezilet-RAISER","pezilet-RAISER-RAISED-B","0","1","1","0.996270214200724","","1"
"pezilet-RAISER","pezilet-RAISER-UNRAISED-F","0","","","0.00372978579927625","1",""
