"Input","Output","Frequency","HarmonicUniformity","*Unraised","ID"
"sana'etlesh-RAISER","sana'etlesh-RAISER-RAISED-B","0","0.877563436062393","","1"
"sana'etlesh-RAISER","sana'etlesh-RAISER-UNRAISED-F","0","0.122436563937607","1",""
"sana'etlesh-RAISER","sana'etlesh-RAISER-UNRAISED-B","0","0.877563436062393","1",""
"sanaet-NON_RAISER","sanaet-NON_RAISER-RAISED-F","0","0.0260165430642583","","1"
"sanaet-NON_RAISER","sanaet-NON_RAISER-RAISED-B","0","0.973983456935742","","1"
"sanaet-NON_RAISER","sanaet-NON_RAISER-UNRAISED-F","20","0.0260165430642583","",""
"sanaet-NON_RAISER","sanaet-NON_RAISER-UNRAISED-B","0","0.973983456935742","",""
"sanaet-RAISER","sanaet-RAISER-RAISED-F","40","0.0260165430642583","","1"
"sanaet-RAISER","sanaet-RAISER-RAISED-B","1","0.973983456935742","","1"
"sanaet-RAISER","sanaet-RAISER-UNRAISED-F","0","0.0260165430642583","1",""
"sanaet-RAISER","sanaet-RAISER-UNRAISED-B","0","0.973983456935742","1",""
"sanaetchi-NON_RAISER","sanaetchi-NON_RAISER-RAISED-F","0","0.00880414641122878","","1"
"sanaetchi-NON_RAISER","sanaetchi-NON_RAISER-RAISED-B","0","0.991195853588771","","1"
"sanaetchi-NON_RAISER","sanaetchi-NON_RAISER-UNRAISED-F","42","0.00880414641122878","",""
"sanaetchi-NON_RAISER","sanaetchi-NON_RAISER-UNRAISED-B","1","0.991195853588771","",""
"sanatoriye-NON_RAISER","sanatoriye-NON_RAISER-RAISED-F","0","0.0131526713945026","","1"
"sanatoriye-NON_RAISER","sanatoriye-NON_RAISER-RAISED-B","0","0.986847328605497","","1"
"sanatoriye-NON_RAISER","sanatoriye-NON_RAISER-UNRAISED-F","14","0.0131526713945026","",""
"sanatoriye-NON_RAISER","sanatoriye-NON_RAISER-UNRAISED-B","0","0.986847328605497","",""
"sangram-NON_RAISER","sangram-NON_RAISER-RAISED-F","0","0.976104914384817","","1"
"sangram-NON_RAISER","sangram-NON_RAISER-RAISED-B","0","0.0238950856151828","","1"
"sangram-NON_RAISER","sangram-NON_RAISER-UNRAISED-F","0","0.976104914384817","",""
"sangram-NON_RAISER","sangram-NON_RAISER-UNRAISED-B","1","0.0238950856151828","",""
"sanja-NON_RAISER","sanja-NON_RAISER-RAISED-F","0","0.990220362807049","","1"
"sanja-NON_RAISER","sanja-NON_RAISER-RAISED-B","1","0.0097796371929515","","1"
"sanja-NON_RAISER","sanja-NON_RAISER-UNRAISED-F","0","0.990220362807049","",""
"sanja-NON_RAISER","sanja-NON_RAISER-UNRAISED-B","0","0.0097796371929515","",""
"sanja-RAISER","sanja-RAISER-RAISED-F","0","0.990220362807049","","1"
"sanja-RAISER","sanja-RAISER-RAISED-B","5","0.0097796371929515","","1"
"sanja-RAISER","sanja-RAISER-UNRAISED-F","0","0.990220362807049","1",""
"sanja-RAISER","sanja-RAISER-UNRAISED-B","0","0.0097796371929515","1",""
"sapa-NON_RAISER","sapa-NON_RAISER-RAISED-F","0","0.998377719880266","","1"
"sapa-NON_RAISER","sapa-NON_RAISER-RAISED-B","0","0.00162228011973364","","1"
"sapa-NON_RAISER","sapa-NON_RAISER-UNRAISED-F","0","0.998377719880266","",""
"sapa-NON_RAISER","sapa-NON_RAISER-UNRAISED-B","146","0.00162228011973364","",""
"sapalchi-NON_RAISER","sapalchi-NON_RAISER-RAISED-F","0","0.970793603756877","","1"
"sapalchi-NON_RAISER","sapalchi-NON_RAISER-RAISED-B","0","0.0292063962431229","","1"
"sapalchi-NON_RAISER","sapalchi-NON_RAISER-UNRAISED-F","0","0.970793603756877","",""
"sapalchi-NON_RAISER","sapalchi-NON_RAISER-UNRAISED-B","2","0.0292063962431229","",""
"sapasiz-NON_RAISER","sapasiz-NON_RAISER-RAISED-F","0","0.958958903850397","","1"
"sapasiz-NON_RAISER","sapasiz-NON_RAISER-RAISED-B","0","0.0410410961496031","","1"
"sapasiz-NON_RAISER","sapasiz-NON_RAISER-UNRAISED-F","0","0.958958903850397","",""
"sapasiz-NON_RAISER","sapasiz-NON_RAISER-UNRAISED-B","1","0.0410410961496031","",""
"saqchixana-RAISER","saqchixana-RAISER-RAISED-F","0","0.997265473170592","","1"
"saqchixana-RAISER","saqchixana-RAISER-RAISED-B","928","0.00273452682940756","","1"
"saqchixana-RAISER","saqchixana-RAISER-UNRAISED-F","0","0.997265473170592","1",""
"saqchixana-RAISER","saqchixana-RAISER-UNRAISED-B","1","0.00273452682940756","1",""
"saqlanma-RAISER","saqlanma-RAISER-RAISED-F","0","0.884250755777239","","1"
"saqlanma-RAISER","saqlanma-RAISER-RAISED-B","1","0.115749244222761","","1"
"saqlanma-RAISER","saqlanma-RAISER-UNRAISED-F","0","0.884250755777239","1",""
"saqlanma-RAISER","saqlanma-RAISER-UNRAISED-B","0","0.115749244222761","1",""
"sara-RAISER","sara-RAISER-RAISED-F","0","0.971953299582881","","1"
"sara-RAISER","sara-RAISER-RAISED-B","1","0.028046700417119","","1"
"sara-RAISER","sara-RAISER-UNRAISED-F","0","0.971953299582881","1",""
"sara-RAISER","sara-RAISER-UNRAISED-B","0","0.028046700417119","1",""
"sarasime-RAISER","sarasime-RAISER-RAISED-F","83","0.0457604785268874","","1"
"sarasime-RAISER","sarasime-RAISER-RAISED-B","2","0.954239521473113","","1"
"sarasime-RAISER","sarasime-RAISER-UNRAISED-F","0","0.0457604785268874","1",""
"sarasime-RAISER","sarasime-RAISER-UNRAISED-B","0","0.954239521473113","1",""
"saray-NON_RAISER","saray-NON_RAISER-RAISED-F","0","0.997599664413828","","1"
"saray-NON_RAISER","saray-NON_RAISER-RAISED-B","0","0.00240033558617159","","1"
"saray-NON_RAISER","saray-NON_RAISER-UNRAISED-F","0","0.997599664413828","",""
"saray-NON_RAISER","saray-NON_RAISER-UNRAISED-B","167","0.00240033558617159","",""
"saray-RAISER","saray-RAISER-RAISED-F","0","0.997599664413828","","1"
"saray-RAISER","saray-RAISER-RAISED-B","546","0.00240033558617159","","1"
"saray-RAISER","saray-RAISER-UNRAISED-F","0","0.997599664413828","1",""
"saray-RAISER","saray-RAISER-UNRAISED-B","0","0.00240033558617159","1",""
"sarmay-NON_RAISER","sarmay-NON_RAISER-RAISED-F","0","0.983082577253638","","1"
"sarmay-NON_RAISER","sarmay-NON_RAISER-RAISED-B","0","0.0169174227463618","","1"
"sarmay-NON_RAISER","sarmay-NON_RAISER-UNRAISED-F","0","0.983082577253638","",""
"sarmay-NON_RAISER","sarmay-NON_RAISER-UNRAISED-B","1","0.0169174227463618","",""
"sasaniy-NON_RAISER","sasaniy-NON_RAISER-RAISED-F","0","0.989657339961549","","1"
"sasaniy-NON_RAISER","sasaniy-NON_RAISER-RAISED-B","0","0.0103426600384512","","1"
"sasaniy-NON_RAISER","sasaniy-NON_RAISER-UNRAISED-F","0","0.989657339961549","",""
"sasaniy-NON_RAISER","sasaniy-NON_RAISER-UNRAISED-B","13","0.0103426600384512","",""
"satarmen-NON_RAISER","satarmen-NON_RAISER-RAISED-F","0","0.0567144537538531","","1"
"satarmen-NON_RAISER","satarmen-NON_RAISER-RAISED-B","0","0.943285546246147","","1"
"satarmen-NON_RAISER","satarmen-NON_RAISER-UNRAISED-F","1","0.0567144537538531","",""
"satarmen-NON_RAISER","satarmen-NON_RAISER-UNRAISED-B","0","0.943285546246147","",""
"satira-RAISER","satira-RAISER-RAISED-F","0","0.991609882528127","","1"
"satira-RAISER","satira-RAISER-RAISED-B","11","0.00839011747187279","","1"
"satira-RAISER","satira-RAISER-UNRAISED-F","0","0.991609882528127","1",""
"satira-RAISER","satira-RAISER-UNRAISED-B","0","0.00839011747187279","1",""
"satirash-NON_RAISER","satirash-NON_RAISER-RAISED-F","0","0.991739783559691","","1"
"satirash-NON_RAISER","satirash-NON_RAISER-RAISED-B","0","0.00826021644030939","","1"
"satirash-NON_RAISER","satirash-NON_RAISER-UNRAISED-F","0","0.991739783559691","",""
"satirash-NON_RAISER","satirash-NON_RAISER-UNRAISED-B","11","0.00826021644030939","",""
"satirashxana-RAISER","satirashxana-RAISER-RAISED-F","0","0.985467209154022","","1"
"satirashxana-RAISER","satirashxana-RAISER-RAISED-B","6","0.0145327908459784","","1"
"satirashxana-RAISER","satirashxana-RAISER-UNRAISED-F","0","0.985467209154022","1",""
"satirashxana-RAISER","satirashxana-RAISER-UNRAISED-B","0","0.0145327908459784","1",""
"sawa-RAISER","sawa-RAISER-RAISED-F","0","0.927533634344379","","1"
"sawa-RAISER","sawa-RAISER-RAISED-B","1","0.0724663656556207","","1"
"sawa-RAISER","sawa-RAISER-UNRAISED-F","0","0.927533634344379","1",""
"sawa-RAISER","sawa-RAISER-UNRAISED-B","0","0.0724663656556207","1",""
"sawab-NON_RAISER","sawab-NON_RAISER-RAISED-F","0","0.995770576575302","","1"
"sawab-NON_RAISER","sawab-NON_RAISER-RAISED-B","0","0.00422942342469845","","1"
"sawab-NON_RAISER","sawab-NON_RAISER-UNRAISED-F","0","0.995770576575302","",""
"sawab-NON_RAISER","sawab-NON_RAISER-UNRAISED-B","36","0.00422942342469845","",""
"sawad-NON_RAISER","sawad-NON_RAISER-RAISED-F","0","0.988518849374196","","1"
"sawad-NON_RAISER","sawad-NON_RAISER-RAISED-B","0","0.0114811506258043","","1"
"sawad-NON_RAISER","sawad-NON_RAISER-UNRAISED-F","0","0.988518849374196","",""
"sawad-NON_RAISER","sawad-NON_RAISER-UNRAISED-B","5","0.0114811506258043","",""
"sawat-NON_RAISER","sawat-NON_RAISER-RAISED-F","0","0.998520037893539","","1"
"sawat-NON_RAISER","sawat-NON_RAISER-RAISED-B","0","0.00147996210646073","","1"
"sawat-NON_RAISER","sawat-NON_RAISER-UNRAISED-F","0","0.998520037893539","",""
"sawat-NON_RAISER","sawat-NON_RAISER-UNRAISED-B","256","0.00147996210646073","",""
"sawatsiz-NON_RAISER","sawatsiz-NON_RAISER-RAISED-F","0","0.993860710433875","","1"
"sawatsiz-NON_RAISER","sawatsiz-NON_RAISER-RAISED-B","0","0.00613928956612531","","1"
"sawatsiz-NON_RAISER","sawatsiz-NON_RAISER-UNRAISED-F","0","0.993860710433875","",""
"sawatsiz-NON_RAISER","sawatsiz-NON_RAISER-UNRAISED-B","40","0.00613928956612531","",""
"sawut-NON_RAISER","sawut-NON_RAISER-RAISED-F","0","0.998048007075932","","1"
"sawut-NON_RAISER","sawut-NON_RAISER-RAISED-B","0","0.00195199292406778","","1"
"sawut-NON_RAISER","sawut-NON_RAISER-UNRAISED-F","0","0.998048007075932","",""
"sawut-NON_RAISER","sawut-NON_RAISER-UNRAISED-B","15","0.00195199292406778","",""
"saxa-NON_RAISER","saxa-NON_RAISER-RAISED-F","0","0.983082577253638","","1"
"saxa-NON_RAISER","saxa-NON_RAISER-RAISED-B","0","0.0169174227463618","","1"
"saxa-NON_RAISER","saxa-NON_RAISER-UNRAISED-F","0","0.983082577253638","",""
"saxa-NON_RAISER","saxa-NON_RAISER-UNRAISED-B","1","0.0169174227463618","",""
"saxawet-NON_RAISER","saxawet-NON_RAISER-RAISED-F","0","0.00238300835340888","","1"
"saxawet-NON_RAISER","saxawet-NON_RAISER-RAISED-B","0","0.997616991646591","","1"
"saxawet-NON_RAISER","saxawet-NON_RAISER-UNRAISED-F","428","0.00238300835340888","",""
"saxawet-NON_RAISER","saxawet-NON_RAISER-UNRAISED-B","0","0.997616991646591","",""
"saxawet-RAISER","saxawet-RAISER-RAISED-F","5","0.00238300835340888","","1"
"saxawet-RAISER","saxawet-RAISER-RAISED-B","0","0.997616991646591","","1"
"saxawet-RAISER","saxawet-RAISER-UNRAISED-F","1","0.00238300835340888","1",""
"saxawet-RAISER","saxawet-RAISER-UNRAISED-B","0","0.997616991646591","1",""
"saxawetchi-NON_RAISER","saxawetchi-NON_RAISER-RAISED-F","0","0.00544615888425835","","1"
"saxawetchi-NON_RAISER","saxawetchi-NON_RAISER-RAISED-B","0","0.994553841115742","","1"
"saxawetchi-NON_RAISER","saxawetchi-NON_RAISER-UNRAISED-F","36","0.00544615888425835","",""
"saxawetchi-NON_RAISER","saxawetchi-NON_RAISER-UNRAISED-B","0","0.994553841115742","",""
"saxta-RAISER","saxta-RAISER-RAISED-F","0","0.985821286996885","","1"
"saxta-RAISER","saxta-RAISER-RAISED-B","64","0.0141787130031154","","1"
"saxta-RAISER","saxta-RAISER-UNRAISED-F","0","0.985821286996885","1",""
"saxta-RAISER","saxta-RAISER-UNRAISED-B","7","0.0141787130031154","1",""
"saxtipez-NON_RAISER","saxtipez-NON_RAISER-RAISED-F","0","0.00622809540566032","","1"
"saxtipez-NON_RAISER","saxtipez-NON_RAISER-RAISED-B","0","0.99377190459434","","1"
"saxtipez-NON_RAISER","saxtipez-NON_RAISER-UNRAISED-F","82","0.00622809540566032","",""
"saxtipez-NON_RAISER","saxtipez-NON_RAISER-UNRAISED-B","0","0.99377190459434","",""
"sayahet-NON_RAISER","sayahet-NON_RAISER-RAISED-F","0","0.00175364015630509","","1"
"sayahet-NON_RAISER","sayahet-NON_RAISER-RAISED-B","0","0.998246359843695","","1"
"sayahet-NON_RAISER","sayahet-NON_RAISER-UNRAISED-F","273","0.00175364015630509","",""
"sayahet-NON_RAISER","sayahet-NON_RAISER-UNRAISED-B","0","0.998246359843695","",""
"sayahet-RAISER","sayahet-RAISER-RAISED-F","31","0.00175364015630509","","1"
"sayahet-RAISER","sayahet-RAISER-RAISED-B","0","0.998246359843695","","1"
"sayahet-RAISER","sayahet-RAISER-UNRAISED-F","0","0.00175364015630509","1",""
"sayahet-RAISER","sayahet-RAISER-UNRAISED-B","0","0.998246359843695","1",""
"sayahetchi-NON_RAISER","sayahetchi-NON_RAISER-RAISED-F","0","0.00199519590904014","","1"
"sayahetchi-NON_RAISER","sayahetchi-NON_RAISER-RAISED-B","0","0.99800480409096","","1"
"sayahetchi-NON_RAISER","sayahetchi-NON_RAISER-UNRAISED-F","503","0.00199519590904014","",""
"sayahetchi-NON_RAISER","sayahetchi-NON_RAISER-UNRAISED-B","1","0.99800480409096","",""
"sayahetname-RAISER","sayahetname-RAISER-RAISED-F","4","0.248123117924438","","1"
"sayahetname-RAISER","sayahetname-RAISER-RAISED-B","0","0.751876882075562","","1"
"sayahetname-RAISER","sayahetname-RAISER-UNRAISED-F","0","0.248123117924438","1",""
"sayahetname-RAISER","sayahetname-RAISER-UNRAISED-B","0","0.751876882075562","1",""
"sayan-NON_RAISER","sayan-NON_RAISER-RAISED-F","0","0.988518849374196","","1"
"sayan-NON_RAISER","sayan-NON_RAISER-RAISED-B","0","0.0114811506258043","","1"
"sayan-NON_RAISER","sayan-NON_RAISER-UNRAISED-F","0","0.988518849374196","",""
"sayan-NON_RAISER","sayan-NON_RAISER-UNRAISED-B","1","0.0114811506258043","",""
"sayiwen-NON_RAISER","sayiwen-NON_RAISER-RAISED-F","0","0.0174119550163116","","1"
"sayiwen-NON_RAISER","sayiwen-NON_RAISER-RAISED-B","0","0.982588044983688","","1"
"sayiwen-NON_RAISER","sayiwen-NON_RAISER-UNRAISED-F","4","0.0174119550163116","",""
"sayiwen-NON_RAISER","sayiwen-NON_RAISER-UNRAISED-B","0","0.982588044983688","",""
"sayla-NON_RAISER","sayla-NON_RAISER-RAISED-F","0","0.99791934968098","","1"
"sayla-NON_RAISER","sayla-NON_RAISER-RAISED-B","0","0.00208065031901961","","1"
"sayla-NON_RAISER","sayla-NON_RAISER-UNRAISED-F","0","0.99791934968098","",""
"sayla-NON_RAISER","sayla-NON_RAISER-UNRAISED-B","64","0.00208065031901961","",""
"sayla-RAISER","sayla-RAISER-RAISED-F","0","0.99791934968098","","1"
"sayla-RAISER","sayla-RAISER-RAISED-B","67","0.00208065031901961","","1"
"sayla-RAISER","sayla-RAISER-UNRAISED-F","0","0.99791934968098","1",""
"sayla-RAISER","sayla-RAISER-UNRAISED-B","1","0.00208065031901961","1",""
"saylam-NON_RAISER","saylam-NON_RAISER-RAISED-F","0","0.998783109478511","","1"
"saylam-NON_RAISER","saylam-NON_RAISER-RAISED-B","0","0.00121689052148932","","1"
"saylam-NON_RAISER","saylam-NON_RAISER-UNRAISED-F","0","0.998783109478511","",""
"saylam-NON_RAISER","saylam-NON_RAISER-UNRAISED-B","604","0.00121689052148932","",""
"saylam-RAISER","saylam-RAISER-RAISED-F","0","0.998783109478511","","1"
"saylam-RAISER","saylam-RAISER-RAISED-B","358","0.00121689052148932","","1"
"saylam-RAISER","saylam-RAISER-UNRAISED-F","0","0.998783109478511","1",""
"saylam-RAISER","saylam-RAISER-UNRAISED-B","0","0.00121689052148932","1",""
"sayman-NON_RAISER","sayman-NON_RAISER-RAISED-F","0","0.995308336345042","","1"
"sayman-NON_RAISER","sayman-NON_RAISER-RAISED-B","0","0.00469166365495766","","1"
"sayman-NON_RAISER","sayman-NON_RAISER-UNRAISED-F","0","0.995308336345042","",""
"sayman-NON_RAISER","sayman-NON_RAISER-UNRAISED-B","47","0.00469166365495766","",""
"sayra-NON_RAISER","sayra-NON_RAISER-RAISED-F","0","0.993913592930368","","1"
"sayra-NON_RAISER","sayra-NON_RAISER-RAISED-B","0","0.00608640706963215","","1"
"sayra-NON_RAISER","sayra-NON_RAISER-UNRAISED-F","0","0.993913592930368","",""
"sayra-NON_RAISER","sayra-NON_RAISER-UNRAISED-B","1","0.00608640706963215","",""
"sayra-RAISER","sayra-RAISER-RAISED-F","0","0.993913592930368","","1"
"sayra-RAISER","sayra-RAISER-RAISED-B","20","0.00608640706963215","","1"
"sayra-RAISER","sayra-RAISER-UNRAISED-F","0","0.993913592930368","1",""
"sayra-RAISER","sayra-RAISER-UNRAISED-B","0","0.00608640706963215","1",""
"sayrash-NON_RAISER","sayrash-NON_RAISER-RAISED-F","0","0.958958903850397","","1"
"sayrash-NON_RAISER","sayrash-NON_RAISER-RAISED-B","0","0.0410410961496031","","1"
"sayrash-NON_RAISER","sayrash-NON_RAISER-UNRAISED-F","0","0.958958903850397","",""
"sayrash-NON_RAISER","sayrash-NON_RAISER-UNRAISED-B","1","0.0410410961496031","",""
"sayrat-RAISER","sayrat-RAISER-RAISED-F","0","0.936108803050556","","1"
"sayrat-RAISER","sayrat-RAISER-RAISED-B","1","0.0638911969494443","","1"
"sayrat-RAISER","sayrat-RAISER-UNRAISED-F","0","0.936108803050556","1",""
"sayrat-RAISER","sayrat-RAISER-UNRAISED-B","0","0.0638911969494443","1",""
"saza-RAISER","saza-RAISER-RAISED-F","0","0.96742574224987","","1"
"saza-RAISER","saza-RAISER-RAISED-B","1","0.0325742577501302","","1"
"saza-RAISER","saza-RAISER-UNRAISED-F","0","0.96742574224987","1",""
"saza-RAISER","saza-RAISER-UNRAISED-B","0","0.0325742577501302","1",""
"sazende-RAISER","sazende-RAISER-RAISED-F","112","0.0124742054587374","","1"
"sazende-RAISER","sazende-RAISER-RAISED-B","0","0.987525794541263","","1"
"sazende-RAISER","sazende-RAISER-UNRAISED-F","0","0.0124742054587374","1",""
"sazende-RAISER","sazende-RAISER-UNRAISED-B","0","0.987525794541263","1",""
"sazla-RAISER","sazla-RAISER-RAISED-F","0","0.913641602181342","","1"
"sazla-RAISER","sazla-RAISER-RAISED-B","2","0.0863583978186583","","1"
"sazla-RAISER","sazla-RAISER-UNRAISED-F","0","0.913641602181342","1",""
"sazla-RAISER","sazla-RAISER-UNRAISED-B","0","0.0863583978186583","1",""
"se'idxan-NON_RAISER","se'idxan-NON_RAISER-RAISED-F","0","0.995549489099028","","1"
"se'idxan-NON_RAISER","se'idxan-NON_RAISER-RAISED-B","0","0.00445051090097226","","1"
"se'idxan-NON_RAISER","se'idxan-NON_RAISER-UNRAISED-F","0","0.995549489099028","",""
"se'idxan-NON_RAISER","se'idxan-NON_RAISER-UNRAISED-B","6","0.00445051090097226","",""
"se'udi-NON_RAISER","se'udi-NON_RAISER-RAISED-F","0","0.998592710911144","","1"
"se'udi-NON_RAISER","se'udi-NON_RAISER-RAISED-B","0","0.00140728908885568","","1"
"se'udi-NON_RAISER","se'udi-NON_RAISER-UNRAISED-F","0","0.998592710911144","",""
"se'udi-NON_RAISER","se'udi-NON_RAISER-UNRAISED-B","21","0.00140728908885568","",""
"se'udiy-NON_RAISER","se'udiy-NON_RAISER-RAISED-F","0","0.990980935360531","","1"
"se'udiy-NON_RAISER","se'udiy-NON_RAISER-RAISED-B","0","0.00901906463946922","","1"
"se'udiy-NON_RAISER","se'udiy-NON_RAISER-UNRAISED-F","0","0.990980935360531","",""
"se'udiy-NON_RAISER","se'udiy-NON_RAISER-UNRAISED-B","2","0.00901906463946922","",""
"sedep-NON_RAISER","sedep-NON_RAISER-RAISED-F","0","0.014345198074051","","1"
"sedep-NON_RAISER","sedep-NON_RAISER-RAISED-B","0","0.985654801925949","","1"
"sedep-NON_RAISER","sedep-NON_RAISER-UNRAISED-F","1","0.014345198074051","",""
"sedep-NON_RAISER","sedep-NON_RAISER-UNRAISED-B","0","0.985654801925949","",""
"seher-NON_RAISER","seher-NON_RAISER-RAISED-F","0","0.00177809378446805","","1"
"seher-NON_RAISER","seher-NON_RAISER-RAISED-B","0","0.998221906215532","","1"
"seher-NON_RAISER","seher-NON_RAISER-UNRAISED-F","390","0.00177809378446805","",""
"seher-NON_RAISER","seher-NON_RAISER-UNRAISED-B","0","0.998221906215532","",""
"seher-RAISER","seher-RAISER-RAISED-F","2","0.00177809378446805","","1"
"seher-RAISER","seher-RAISER-RAISED-B","0","0.998221906215532","","1"
"seher-RAISER","seher-RAISER-UNRAISED-F","0","0.00177809378446805","1",""
"seher-RAISER","seher-RAISER-UNRAISED-B","0","0.998221906215532","1",""
"sehipe-NON_RAISER","sehipe-NON_RAISER-RAISED-F","1","0.0165797690476915","","1"
"sehipe-NON_RAISER","sehipe-NON_RAISER-RAISED-B","0","0.983420230952309","","1"
"sehipe-NON_RAISER","sehipe-NON_RAISER-UNRAISED-F","1","0.0165797690476915","",""
"sehipe-NON_RAISER","sehipe-NON_RAISER-UNRAISED-B","0","0.983420230952309","",""
"sehipe-RAISER","sehipe-RAISER-RAISED-F","442","0.0165797690476915","","1"
"sehipe-RAISER","sehipe-RAISER-RAISED-B","0","0.983420230952309","","1"
"sehipe-RAISER","sehipe-RAISER-UNRAISED-F","0","0.0165797690476915","1",""
"sehipe-RAISER","sehipe-RAISER-UNRAISED-B","0","0.983420230952309","1",""
"sehiye-NON_RAISER","sehiye-NON_RAISER-RAISED-F","0","0.00214014625518737","","1"
"sehiye-NON_RAISER","sehiye-NON_RAISER-RAISED-B","0","0.997859853744813","","1"
"sehiye-NON_RAISER","sehiye-NON_RAISER-UNRAISED-F","1","0.00214014625518737","",""
"sehiye-NON_RAISER","sehiye-NON_RAISER-UNRAISED-B","0","0.997859853744813","",""
"sehne-RAISER","sehne-RAISER-RAISED-F","1625","0.0109986527721","","1"
"sehne-RAISER","sehne-RAISER-RAISED-B","0","0.9890013472279","","1"
"sehne-RAISER","sehne-RAISER-UNRAISED-F","0","0.0109986527721","1",""
"sehne-RAISER","sehne-RAISER-UNRAISED-B","0","0.9890013472279","1",""
"sehnileshtür-NON_RAISER","sehnileshtür-NON_RAISER-RAISED-F","0","0.0119892207212132","","1"
"sehnileshtür-NON_RAISER","sehnileshtür-NON_RAISER-RAISED-B","0","0.988010779278787","","1"
"sehnileshtür-NON_RAISER","sehnileshtür-NON_RAISER-UNRAISED-F","27","0.0119892207212132","",""
"sehnileshtür-NON_RAISER","sehnileshtür-NON_RAISER-UNRAISED-B","0","0.988010779278787","",""
"sehra-NON_RAISER","sehra-NON_RAISER-RAISED-F","0","0.996076083283225","","1"
"sehra-NON_RAISER","sehra-NON_RAISER-RAISED-B","0","0.00392391671677528","","1"
"sehra-NON_RAISER","sehra-NON_RAISER-UNRAISED-F","1","0.996076083283225","",""
"sehra-NON_RAISER","sehra-NON_RAISER-UNRAISED-B","50","0.00392391671677528","",""
"sejde-RAISER","sejde-RAISER-RAISED-F","15","0.0114713861353322","","1"
"sejde-RAISER","sejde-RAISER-RAISED-B","0","0.988528613864668","","1"
"sejde-RAISER","sejde-RAISER-UNRAISED-F","0","0.0114713861353322","1",""
"sejde-RAISER","sejde-RAISER-UNRAISED-B","0","0.988528613864668","1",""
"sele-NON_RAISER","sele-NON_RAISER-RAISED-F","0","0.110121736319659","","1"
"sele-NON_RAISER","sele-NON_RAISER-RAISED-B","1","0.889878263680341","","1"
"sele-NON_RAISER","sele-NON_RAISER-UNRAISED-F","0","0.110121736319659","",""
"sele-NON_RAISER","sele-NON_RAISER-UNRAISED-B","0","0.889878263680341","",""
"sele-RAISER","sele-RAISER-RAISED-F","28","0.110121736319659","","1"
"sele-RAISER","sele-RAISER-RAISED-B","1","0.889878263680341","","1"
"sele-RAISER","sele-RAISER-UNRAISED-F","0","0.110121736319659","1",""
"sele-RAISER","sele-RAISER-UNRAISED-B","0","0.889878263680341","1",""
"selefiy-NON_RAISER","selefiy-NON_RAISER-RAISED-F","0","0.0265264183716923","","1"
"selefiy-NON_RAISER","selefiy-NON_RAISER-RAISED-B","0","0.973473581628308","","1"
"selefiy-NON_RAISER","selefiy-NON_RAISER-UNRAISED-F","3","0.0265264183716923","",""
"selefiy-NON_RAISER","selefiy-NON_RAISER-UNRAISED-B","0","0.973473581628308","",""
"seltenet-NON_RAISER","seltenet-NON_RAISER-RAISED-F","0","0.00839817173878792","","1"
"seltenet-NON_RAISER","seltenet-NON_RAISER-RAISED-B","0","0.991601828261212","","1"
"seltenet-NON_RAISER","seltenet-NON_RAISER-UNRAISED-F","85","0.00839817173878792","",""
"seltenet-NON_RAISER","seltenet-NON_RAISER-UNRAISED-B","0","0.991601828261212","",""
"seltenet-RAISER","seltenet-RAISER-RAISED-F","8","0.00839817173878792","","1"
"seltenet-RAISER","seltenet-RAISER-RAISED-B","0","0.991601828261212","","1"
"seltenet-RAISER","seltenet-RAISER-UNRAISED-F","0","0.00839817173878792","1",""
"seltenet-RAISER","seltenet-RAISER-UNRAISED-B","0","0.991601828261212","1",""
"semere-RAISER","semere-RAISER-RAISED-F","24","0.117928319671173","","1"
"semere-RAISER","semere-RAISER-RAISED-B","0","0.882071680328827","","1"
"semere-RAISER","semere-RAISER-UNRAISED-F","0","0.117928319671173","1",""
"semere-RAISER","semere-RAISER-UNRAISED-B","0","0.882071680328827","1",""
"semet-NON_RAISER","semet-NON_RAISER-RAISED-F","0","0.00310680107497432","","1"
"semet-NON_RAISER","semet-NON_RAISER-RAISED-B","0","0.996893198925026","","1"
"semet-NON_RAISER","semet-NON_RAISER-UNRAISED-F","4","0.00310680107497432","",""
"semet-NON_RAISER","semet-NON_RAISER-UNRAISED-B","0","0.996893198925026","",""
"semimiyet-NON_RAISER","semimiyet-NON_RAISER-RAISED-F","0","0.0117807768932272","","1"
"semimiyet-NON_RAISER","semimiyet-NON_RAISER-RAISED-B","0","0.988219223106773","","1"
"semimiyet-NON_RAISER","semimiyet-NON_RAISER-UNRAISED-F","17","0.0117807768932272","",""
"semimiyet-NON_RAISER","semimiyet-NON_RAISER-UNRAISED-B","0","0.988219223106773","",""
"semimiyet-RAISER","semimiyet-RAISER-RAISED-F","14","0.0117807768932272","","1"
"semimiyet-RAISER","semimiyet-RAISER-RAISED-B","0","0.988219223106773","","1"
"semimiyet-RAISER","semimiyet-RAISER-UNRAISED-F","0","0.0117807768932272","1",""
"semimiyet-RAISER","semimiyet-RAISER-UNRAISED-B","0","0.988219223106773","1",""
"semimiyetsiz-NON_RAISER","semimiyetsiz-NON_RAISER-RAISED-F","0","0.0158937238222672","","1"
"semimiyetsiz-NON_RAISER","semimiyetsiz-NON_RAISER-RAISED-B","0","0.984106276177733","","1"
